"","term","E","P","A","instcodes"
"230","ruthless",-1.76,0.955,1.1," 10 010000000 000"
"231","sad",-2.05,-1.365,-1.94," 10 100000000 000"
"232","sadistic",-2,-0.28,0.205," 10 010000000 000"
"233","saintly",2.58,1.86,-0.45," 10 010000000 000"
"234","sarcastic",-0.135,0.52,0.76," 10 010000000 000"
"235","satisfied",2.715,2.525,1.06," 10 100000000 000"
"236","scared",-1.925,-1.41,-0.45," 10 100010000 000"
"237","scornful",-1.905,-0.365,0.09," 10 010000000 000"
"238","self_centered",-2.1,-0.485,0.435," 10 010000000 000"
"239","self_conscious",-0.65,-0.54,-0.855," 10 110000000 000"
"240","self_denying",-1.23,-0.655,-0.99," 10 010000000 000"
"241","self_pitying",-1.945,-1.59,-1.655," 10 100000000 000"
"242","self_righteous",0.535,0.765,0.54," 10 010000000 000"
"243","self_satisfied",2.685,2.415,0.41," 10 100000000 000"
"244","selfish",-1.955,-0.87,-0.26," 10 010000000 000"
"245","sensitive",1.95,0.945,-0.65," 10 010000000 000"
"246","sentimental",1.605,0.775,-0.645," 10 110000000 000"
"247","serene",2.02,0.05,-1.57," 10 100000000 000"
"248","shaken",-1.405,-0.96,0.09," 10 100000000 000"
"249","shocked",-0.575,0.1,0.64," 10 100000000 000"
"250","shrewd",-1.32,0.005,0.005," 10 010000000 000"
"251","shy",-0.455,-1.33,-1.8," 10 010000000 000"
"252","sickened",-2.595,-1.63,-1.705," 10 100000000 000"
"253","sincere",2.545,2.23,0.095," 10 010000000 000"
"254","sly",-0.365,0.41,-0.6," 10 010000000 000"
"255","smug",-1.13,-0.19,-0.325," 10 110000000 000"
"256","soft_spoken",0.49,-0.79,-1.32," 10 010000000 000"
"257","sorrowful",-1.34,-0.625,-1.62," 10 100000000 000"
"258","sorry",-0.49,-0.365,-1.465," 10 100000000 000"
"259","spiteful",-1.865,-0.715,-0.59," 10 110000000 000"
"260","stingy",-1.17,-0.145,-0.485," 10 010000000 000"
"261","strict",-0.45,1.535,0.88," 10 010000000 000"
"262","stubborn",-1.115,0.2,-0.07," 10 010000000 000"
"263","stupid",-1.57,-1.405,-0.825," 10 010000000 000"
"264","submissive",-1.16,-1.62,-1.335," 10 010000000 000"
"265","suicidal",-3.675,-2.215,-2.5," 10 010000000 000"
"266","suspicious",-0.705,0.06,-0.655," 10 010000000 000"
"267","sympathetic",2.3,1.385,-0.665," 10 010000000 000"
"268","tactful",1.96,1.64,0.275," 10 010000000 000"
"269","temperamental",-0.975,-0.43,0.85," 10 010000000 000"
"270","terrified",-1.935,-1.69,0.015," 10 100000000 000"
"271","thankful",2.76,1.535,-0.025," 10 100000000 000"
"272","thoughtless",-2.325,-1.65,-1.215," 10 010000000 000"
"273","thrilled",2.33,2.1,2.35," 10 100010000 000"
"274","timid",-1.36,-1.675,-1.835," 10 010000000 000"
"275","tolerant",2.035,1.725,0.26," 10 010100000 000"
"276","tormented",-2.525,-1.14,-1.13," 10 100000000 000"
"277","touched",2.21,1.805,-0.57," 10 100000000 000"
"278","trusting",2.41,2.05,-0.22," 10 010000000 000"
"279","unadventurous",-0.955,-1.14,-1.19," 10 010000000 000"
"280","unambitious",-2.09,-2.285,-1.955," 10 010000000 000"
"281","understanding",2.61,1.925,-0.14," 10 010000000 000"
"282","uneasy",-1.67,-1.405,-0.86," 10 100000000 000"
"283","unfair",-2.415,-0.56,-0.055," 10 010000000 000"
"284","unfriendly",-2.425,-0.945,-0.795," 10 010100000 000"
"285","unhappy",-2.62,-1.385,-2.375," 10 100010000 000"
"286","unimaginative",-1.615,-1.66,-1.965," 10 010000000 000"
"287","unpopular",-1.52,-1.61,-1.56," 10 000100000 000"
"288","unreliable",-2.335,-0.98,-1.315," 10 010000000 000"
"289","upset",-2.105,-0.695,-1.09," 10 100000000 000"
"290","uptight",-1.97,-1.275,-0.84," 10 100000000 000"
"291","vain",-1.915,-0.985,0.205," 10 010000000 000"
"292","vengeful",-1.715,0.39,0.535," 10 010000000 000"
"293","violent",-2.52,0.525,1.98," 10 010000000 000"
"294","virtuous",2.28,1.68,0.425," 10 010000000 000"
"295","warm",2.15,0.95,0.15," 10 010000000 000"
"296","white",1.4,1.325,0.665," 10 001000000 000"
"297","wild",0.785,1.125,2.705," 10 010000000 000"
"298","wise",2.635,2.59,0.195," 10 010000000 000"
"299","withdrawn",-1.375,-1.59,-1.89," 10 010000000 000"
"300","worried",-1.845,-1.195,-0.585," 10 110000000 000"
"301","young",2.57,1.03,2.485," 10 001000000 000"
