"","term","E","P","A","instcodes"
"231","epicure",-0.18,0.38,0.32," 11 100000000 000"
"232","ex_convict",-1.74,-0.9,0.2," 11 001000000 000"
"233","executive",1.215,1.365,-0.145," 11 010000000 000"
"234","executive_vice_president",1.03,1.605,-0.95," 11 010000000 000"
"235","expectant_mother",0.96,-0.1,-0.9," 01 000001010 000"
"236","expert",1.805,1.98,-1.51," 11 111111100 000"
"237","exploiter",-2.625,2.005,0.43," 11 100000000 000"
"238","eyewitness",0.6,0.65,0.31," 11 001000000 000"
"239","farm_laborer",0.97,0.1,-0.05," 11 010000000 000"
"240","farmer",1.27,0,-1.4," 11 010000000 000"
"241","fashion_model",0.785,0.295,2.02," 11 010000000 000"
"242","father",1.48,2.01,-1.9," 10 000000010 001"
"243","feminist",-0.13,-0.35,0.35," 11 000100000 000"
"244","fiance_(male)",1.26,0.68,0.15," 10 000000010 001"
"245","fiancee_(female)",0.58,-0.1,-0.6," 01 000000010 001"
"246","firebrand",-1.5,-0.2,2.315," 11 100100000 000"
"247","firefighter",1.74,1.04,1.515," 10 101000000 001"
"248","first_offender",-1.33,-1.4,0.77," 11 001000000 000"
"249","fisherman",0.85,0.23,0.09," 11 110000000 000"
"250","fishing_boat_skipper",0.785,0.655,-0.85," 11 010000000 000"
"251","flatterer",-1.9,-1.1,2.085," 11 100000000 000"
"252","flunk_out",-1.51,-1.95,0.2," 11 000010000 000"
"253","food_manufacturing_worker",0.41,-0.95,-0.2," 11 010000000 000"
"254","fool",-1.63,-1.9,0.46," 11 100000000 000"
"255","foreigner",0.12,0.96,1.04," 11 000100000 000"
"256","forester",0.725,0.01,-1," 10 010000000 000"
"257","former_pupil",0.3,-0.75,1.27," 11 000010000 000"
"258","foster_child",-0.18,-1.95,-0.4," 11 000000010 001"
"259","foster_parent",0.8,0.76,-1.05," 11 000000010 001"
"260","friend",1.3,1,0.66," 11 100000000 000"
"261","fugitive",-1.135,-1.115,1.38," 11 001000000 001"
"262","galvanizer",0.395,-0.3,-0.7," 11 100000000 000"
"263","gambler",-0.99,0.215,1.45," 11 110000000 000"
"264","gangster",-2.585,1.97,1.63," 10 011000000 000"
"265","garbage_collector",0.6,-1,-0.8," 11 010000000 000"
"266","gay",-1.53,-1.05,0.46," 11 000000001 000"
"267","geisha",-0.27,-0.75,0.87," 01 010000001 000"
"268","general_manager",0.905,1.44,-1.05," 11 010000000 000"
"269","genius",1.62,2.215,-0.85," 11 101111000 000"
"270","gentleman",1.975,1.49,-2.15," 10 100000000 000"
"271","germ_carrier",-1.47,-0.4,-0.55," 11 000001000 000"
"272","ghost",-2.42,0.05,0.6," 11 000000100 000"
"273","gigolo",-1.95,-0.75,1.56," 10 010000001 001"
"274","girl",0.46,-1.4,1.41," 01 100000001 000"
"275","girlfriend",1.745,0.62,0.87," 01 000000001 001"
"276","glutton",-0.16,0.19,1.64," 11 100000000 000"
"277","go_between",0.83,0.87,-1.1," 11 100000000 000"
"278","god",1.875,2.13,-1.7," 11 000000100 000"
"279","golfer",0.78,0.81,0.405," 11 100000000 000"
"280","good_listener",1.66,0.75,-2.05," 11 100000000 000"
"281","good_natured_joe",2.15,1.2,-0.4," 10 100000000 000"
"282","gossip",-0.84,-0.2,2.985," 11 100000000 000"
"283","gourmet",-0.16,0.285,0.24," 11 100000000 000"
"284","government_minister",-0.25,1.765,-1.6," 11 000100000 000"
"285","government_official(local)",0.39,-0.15,-0.95," 11 000100000 000"
"286","government_official_(national)",0.515,1.24,-1," 11 000100000 000"
"287","graduate_assistant",0.82,-0.1,0.3," 11 000010000 000"
"288","graduate_student",1,0.32,-1," 11 000010000 000"
"289","grandchild",0.4,-1.4,1.91," 11 000000010 001"
"290","granddaughter",0.46,-1.3,2.08," 01 000000010 001"
"291","grandfather",1.56,1.36,-1.95," 10 000000010 001"
"292","grandmother",1.26,-0.15,-1.9," 01 000000010 001"
"293","grandson",0.54,-1.2,1.6," 10 000000010 001"
"294","granny",0.345,0.15,-0.2," 01 000000010 000"
"295","greedy_person",-1.66,0.05,1.845," 11 100000000 000"
"296","greenhorn",-0.78,-2,1.76," 11 100000000 000"
"297","grind",2.09,1.07,-1.85," 11 000010000 000"
"298","guarantor",1.04,1.29,-1.2," 11 011000000 000"
"299","guard",0.33,0.55,-0.8," 11 010000000 001"
"300","guest",0.445,0.695,0.59," 11 100000010 000"
"301","gynecologist",1.42,1.3,-0.95," 11 000001001 101"
"302","habitual_criminal",-2.485,-0.3,0.53," 11 001000000 001"
"303","handicapped_person",-0.66,-2.1,-1.7," 11 001001000 000"
"304","handsome_man",0.84,0.64,-0.15," 10 100000000 000"
"305","hardened_criminal",-3.455,1.57,0.84," 11 001000000 001"
"306","he_man",1.1,1.47,2.455," 10 100000000 000"
"307","head_teacher",0.555,0.7,-0.75," 11 000010000 000"
"308","hearer",0.2,-0.8,-1.35," 11 100000000 000"
"309","henpecked_husband",-0.75,-1.6,-0.75," 10 000000010 000"
"310","hero",1.96,2.595,1.73," 10 100000000 000"
"311","hick",-0.54,-1,0.36," 11 100000000 000"
"312","high_school_boy",-0.3,0.34,2.055," 10 000010000 000"
"313","high_school_girl",-0.14,-0.5,2.805," 01 000010000 000"
"314","high_school_pupil",-0.08,-0.1,2.175," 11 000010000 000"
"315","high_school_teacher",0.58,1.04,-0.75," 11 000010000 000"
"316","hijacker",-3.32,1.12,1.895," 11 011100000 001"
"317","homeless_person",-1.505,-2.1,-1.8," 11 100000000 000"
"318","homosexual",-1.635,-0.95,0.02," 11 000000001 000"
"319","honors_student",0.78,0.745,-0.9," 11 000010000 000"
"320","host",1.53,1.05,-1.53," 10 100000000 000"
"321","hostage",-1.625,-2.165,-0.32," 11 001100000 001"
"322","hothead",-1.08,0.13,2.075," 11 100000000 000"
"323","housekeeper",0.5,-1.05,-0.9," 11 010000010 000"
"324","housewife",0.22,0.15,0.74," 01 000000010 000"
"325","hunk",1.4,1.01,0.3," 10 100000001 000"
"326","husband",0.88,1.02,-0.9," 10 000000011 001"
"327","husband_(devoted)",1.4,0.57,-0.75," 10 100000011 000"
"328","husband_(henpecked)",-1,-1.8,-0.8," 10 100000011 000"
"329","hypochondriac",-0.675,-1.54,-0.825," 11 000001000 000"
"330","hypocrite",-1.57,-0.965,0.075," 11 100000000 000"
"331","i_myself",0.315,-0.54,-0.07," 11 100000000 110"
"332","idiot",-1.61,-2.2,0.38," 11 100000000 000"
"333","ignoramus",-1,-1.6,0.62," 11 100010000 000"
"334","illegitimate_child",-0.7,-2,-0.3," 11 000000010 000"
"335","illiterate",-0.43,-1.755,-0.905," 11 100010000 000"
"336","illuminary",1.3,2.395,-1.8," 11 100100000 000"
"337","immigration_officer",0.73,0.97,0.055," 11 001000000 000"
"338","infant",-0.12,-2.2,2.295," 11 000001010 001"
"339","influential",1.54,2.795,-1.55," 11 100000000 000"
"340","informant",-0.565,0.875,-0.07," 11 011100000 000"
"341","ingrate",-2.435,-0.2,1.3," 11 100000000 000"
"342","injured_person",-0.6,-1.85,-0.55," 11 001001000 000"
"343","instructor",1.08,1.26,-0.7," 11 000010000 000"
"344","insurance_salesman",-0.585,-0.85,0.83," 11 010000000 000"
"345","intellectual",1.28,1.445,-1.6," 11 100010000 000"
"346","intellectual_2",1.065,1.17,-1.065," 10 100010000 000"
"347","internist",1.68,1.67,-1.7," 11 000001000 000"
"348","interpreter",1.52,0.68,0.955," 11 100100000 000"
"349","interviewee",0.185,-0.85,0.62," 11 110000000 000"
"350","interviewer",0.145,0.195,1.36," 11 110000000 000"
"351","intriguer",0.22,1.36,-1.4," 11 000100000 000"
"352","janitor",0.34,-1.25,-1.2," 11 010000000 000"
"353","japanese_national",-0.02,0.615,-1.05," 11 000100000 000"
"354","jeweler",0.755,-0.1,-0.8," 11 010000000 000"
"355","jinx",-2.315,0.74,0.34," 11 100000000 000"
"356","job_changer",-0.16,-0.9,0.75," 11 010000000 000"
"357","job_seeker",0,-1.75,0.58," 11 010000000 000"
"358","judge",2.03,2.705,-2.95," 11 001000000 000"
"359","junior_college_student",-0.115,-0.3,1.61," 11 000010000 000"
"360","junior_high_school_boy",-0.45,-0.4,2.265," 10 000010000 000"
"361","junior_high_school_coed",-0.205,-1.05,1.965," 01 000010000 000"
"362","junior_high_school_student",-0.32,-1.05,1.875," 11 000010000 000"
"363","junior_high_school_teacher",0.555,0.415,0.165," 11 000010000 000"
"364","junk_dealer",0.945,-0.35,-0.1," 10 010000000 000"
"365","juror",1.64,1.73,-1.9," 11 001000000 001"
"366","juvenile_delinquent",-1.415,-0.2,1.495," 11 001000000 000"
"367","keypuncher",0.555,-0.3,0.47," 11 010000000 000"
"368","kidnapper",-3.235,0.3,0.36," 11 001000000 001"
"369","kin",0.48,1.04,-0.1," 11 000000010 000"
"370","kindergarten_teacher",0.72,0.215,0.78," 01 000010000 001"
"371","kindergartner",-0.26,-2.3,2.745," 11 000010000 001"
"372","know_it_all",-1.54,-1.2,1.915," 11 100000000 000"
"373","korean",-0.00499999999999999,-0.1,1.35," 11 000100100 000"
"374","labor_union_leader",0.595,1.33,-0.85," 10 010000000 000"
"375","laborer",0.52,-0.5,0.64," 11 010000000 000"
"376","lady",1.58,-0.4,-2.05," 01 100000000 000"
