"","term","E","P","A","instcodes"
"457","sympathize_with",2.345,1.665,-0.125," 10 111111111 000"
"458","tackle",-0.515,1.605,2.045," 10 001010000 001"
"459","take_hold_of",0.325,1.26,0.805," 10 101001011 001"
"460","talk_down_to",-2.1,-0.14,0.085," 01 111111111 000"
"461","talk_shop_with",0.995,0.725,0.9," 10 011111000 000"
"462","talk_to",2.065,1.375,1.1," 10 111111111 100"
"463","teach",2.805,2.495,0.54," 10 111111111 100"
"464","tease",-1.83,-0.35,0.91," 10 111111111 000"
"465","tell_off",-1.09,1.115,1.695," 10 111111111 000"
"466","tell_something_to",1.055,0.825,0.52," 10 111111111 000"
"467","test",0.38,1.355,-0.13," 10 000011100 100"
"468","thank",3.24,2.145,1.03," 10 111111111 000"
"469","threaten",-2.525,0.17,0.985," 10 111111111 000"
"470","tickle",1.33,1.08,1.805," 10 000000011 001"
"471","toady_to",-0.23,-0.455,0.17," 11 111110000 000"
"472","toast",1.85,1.16,1.025," 10 100100010 010"
"473","torment",-2.54,0.865,0.575," 10 111111111 100"
"474","torture",-2.875,0.79,0.685," 10 001000000 101"
"475","touch",1.68,1.45,0.205," 10 111111111 101"
"476","train",1.48,1.65,0.69," 10 111111111 000"
"477","transact_business_with",1.575,1.41,0.92," 10 010000000 000"
"478","treat",2.36,1.53,0.835," 10 100000011 100"
"479","tug",-0.59,0.6,0.395," 10 100001011 001"
"480","turn_to",1.495,0.38,-0.07," 10 111111111 000"
"481","underpay",-2.675,-0.05,-0.47," 11 010000000 000"
"482","undress",1.555,1.635,0.63," 10 000001011 101"
"483","upbraid",0.215,0.265,0.595," 10 111111111 000"
"484","urge_on",0.615,1.365,1.32," 10 111111111 000"
"485","victimize",-3.14,0.24,0.585," 10 011000001 000"
"486","wait_on",0.665,-0.34,-0.435," 10 010000011 000"
"487","walk_out_on",-1.715,0.63,0.385," 10 110110111 010"
"488","warn",1.82,1.5,0.805," 10 111111111 010"
"489","wash",1.175,0.515,-0.37," 10 000001010 101"
"490","watch",0.52,0.075,-0.66," 10 111111111 000"
"491","welcome",2.715,1.995,1.26," 10 111111111 010"
"492","wheedle",-1.035,0.24,-0.085," 10 111111111 000"
"493","whine_to",-1.855,-1.19,-0.26," 10 100001010 000"
"494","whip",-2.595,0.86,1.05," 10 001000011 001"
"495","whisper_to",0.665,0.12,-1.615," 10 111111111 000"
"496","wink_at",2.155,1.265,0.275," 10 110000001 000"
"497","work",-0.35,0.965,0.875," 10 010010010 100"
"498","wrestle_with",0.685,1.45,2.195," 10 101001001 001"
"499","yell_at",-1.365,0.81,1.965," 10 111100010 000"
"500","yield_to",0.385,-0.155,-0.21," 10 111110011 000"
