"","term","E","P","A","instcodes"
"243","menace",-1.695,0.255,1," 11 100000000 000"
"244","midget",0.365,-1.055,0.085," 11 100000000 000"
"245","miner",0.31,0.1,0.065," 10 010000000 000"
"246","minister",2.58,2.025,0.165," 11 000000100 000"
"247","minor",0.5,-1.125,1.8," 11 001000000 000"
"248","mistress",-1.015,-0.135,1.2," 01 000000001 001"
"249","mother_in_law",-0.06,0.28,-0.67," 01 000000010 000"
"250","mother",2.725,2.08,0.09," 01 000000010 001"
"251","mourner",-0.125,-0.845,-1.125," 11 000000100 100"
"252","mugger",-2.385,0.65,0.96," 10 001000000 001"
"253","musician",1.505,1.035,1.115," 11 010010000 000"
"254","neighbor",1.11,0.315,0.045," 11 100000000 000"
"255","nephew",1.575,-0.095,1.52," 10 000000010 000"
"256","neurotic",-1.035,-0.865,0.455," 11 000001000 000"
"257","newsboy",0.95,-0.475,1.75," 10 010000000 000"
"258","niece",1.905,-0.29,1.68," 01 000000010 000"
"259","night_watchman",1.135,0.53,-0.29," 10 011000000 000"
"260","nobody",-0.765,-1.625,-0.845," 11 100000000 000"
"261","nonconformist",0.715,0.215,0.685," 11 100000000 000"
"262","novice",0.345,-0.325,0.77," 11 010100100 000"
"263","nurse",2.125,1.475,1.235," 11 000001000 001"
"264","nursemaid",1.495,0.375,0.4," 01 000000010 001"
"265","nut",-0.15,-0.125,0.34," 11 100000000 000"
"266","nymph",0.615,-0.275,0.98," 01 000000001 000"
"267","old_gentleman",1.35,-0.04,-1.36," 10 100000000 000"
"268","onlooker",0.035,-0.18,-0.19," 11 100000000 000"
"269","orphan",-0.075,-1.755,1.115," 11 000000010 000"
"270","outpatient",0.34,-0.42,-0.395," 11 000001000 000"
"271","outsider",-0.205,-0.665,0.005," 11 100000000 000"
"272","pal",2.405,1.37,1.225," 11 100000000 000"
"273","parent",2.305,2.47,-0.08," 11 000000010 001"
"274","patient",0.36,-1.005,-0.715," 11 000001000 001"
"275","pawnbroker",0.1,0.22,-0.16," 11 010000000 000"
"276","peeping_tom",-1.995,-0.99,0.44," 10 001000001 000"
"277","pest",-1.785,-0.305,0.855," 11 100000000 000"
"278","photographer",1.135,0.54,0.8," 11 010000000 000"
"279","physicist",1.11,1.22,-0.575," 11 000010000 000"
"280","pimp",-1.695,0.895,1.015," 10 011000001 000"
"281","plainclothes_policeman",0.275,0.95,0.52," 11 001000000 000"
"282","playboy",0.12,0.62,1.675," 10 100000001 000"
"283","playmate",1.91,0.93,1.96," 11 100000000 000"
"284","plumber",0.63,0.15,-0.515," 11 010000000 000"
"285","policeman",0.615,1.68,0.435," 10 001000000 001"
"286","porno_star",-0.86,-0.08,1.97," 11 010000001 001"
"287","postmaster",0.635,0.56,-0.58," 11 010000000 000"
"288","pothead",-1.235,-1.585,0.43," 11 100001000 000"
"289","principal",0.685,1.49,-0.38," 11 000010000 000"
"290","prisoner",-2.1,-1.71,-0.17," 11 001000000 000"
"291","probation_officer",0.015,1.23,0.105," 11 001000000 000"
"292","prodigy",1.26,0.785,1.32," 11 000010000 000"
"293","professor",0.885,2.075,-0.74," 11 000010000 000"
"294","prosecuting_attorney",0.055,1.75,0.74," 11 001000000 001"
"295","prosecutor",-0.03,1.705,0.47," 11 001000000 000"
"296","prostitute",-1.865,-1.42,1.42," 01 010000001 001"
"297","prude",-0.51,-0.41,-0.485," 11 000000001 000"
"298","psychiatrist",1.21,1.35,-0.29," 11 000001000 000"
"299","psychoanalyst",0.26,0.39,0.04," 11 000001000 000"
"300","psychoanalyst",0.645,0.885,0.185," 11 000001000 000"
"301","psychologist",1.105,1.175,0.035," 11 000011000 000"
"302","psychopath",-2.535,-0.18,0.29," 11 001001000 000"
"303","psychotic",-1.955,0.19,0.29," 11 000001000 000"
"304","punk",-1.51,-0.94,1.05," 10 100000000 000"
"305","pupil",1.085,-0.515,1.445," 11 000010000 000"
"306","puritan",0.935,0.13,-0.285," 11 000000101 000"
"307","pusher",-1.62,0.59,0.33," 11 101000000 000"
"308","quack",-1.05,-0.24,-0.59," 11 000001000 000"
"309","queer",-1.59,-1.52,0.275," 10 000000001 000"
"310","real_estate_agent",0.48,0.62,0.23," 11 010000000 000"
"311","receptionist",0.895,-0.745,0.435," 11 011001000 000"
"312","referee",0.385,1.755,0.525," 11 010010000 001"
"313","registered_nurse",1.725,0.86,0.51," 11 000001000 001"
"314","relation",1.015,0.89,0.495," 11 000000010 000"
"315","reporter",0.335,1.11,1.2," 11 010100000 000"
"316","reprocessor",0.015,0.225,0.055," 11 010000000 000"
