"","term","E","P","A","instcodes"
"240","irritated",-1.72,-0.14,0.83," 10 100000000 000"
"241","jealous",-2.32,-1.16,0.45," 10 110000000 000"
"242","jewish",0.16,0.16,-0.09," 10 001000000 000"
"243","jittery",-1.12,-1.24,0.65," 10 010000000 000"
"244","joyful",2.97,1.79,1.69," 10 100000000 000"
"245","joyless",-2.13,-1.52,-1.29," 10 100010000 000"
"246","kind",3.07,1.64,-0.43," 10 010000000 000"
"247","knowledgeable",2.58,2.46,-0.21," 10 000100000 000"
"248","languid",-0.33,-1.17,-1.67," 10 000100000 000"
"249","lazy",-2.09,-1.46,-1.17," 10 010000000 000"
"250","letdown",-2.26,-0.59,0.41," 10 100000000 000"
"251","lighthearted",1.85,0.23,0.31," 10 010000000 000"
"252","lively",2.37,1.8,2.29," 10 010000000 000"
"253","lonely",-2.38,-2.19,-1.78," 10 100000000 000"
"254","lonesome",-1.75,-1.5,-1.75," 10 100000000 000"
"255","lost",-1.71,-2.21,-0.97," 10 000100000 000"
"256","loved",3.49,2.66,0.71," 10 000100000 000"
"257","lovesick",-0.32,-0.71,0.57," 10 100000000 000"
"258","low",-2.24,-2.03,-0.62," 10 100000000 000"
"259","loyal",2.74,2.32,0.38," 10 010000000 000"
"260","lucky",1.94,1.06,0.72," 10 000100000 000"
"261","lustful",0.46,0.03,1.4," 10 100000000 000"
"262","mad",-1.69,0.88,1.25," 10 100010000 000"
"263","male",0.33,0.44,0.78," 10 001000000 000"
"264","manipulative",-2.18,0.96,0.96," 10 010000000 000"
"265","married",1.7,1.27,0.45," 10 001000000 000"
"266","masculine",0.68,1.12,0.91," 10 010000000 000"
"267","mature",2.47,2.26,0," 10 010100000 000"
"268","mean",-2.97,0.08,0.56," 10 010000000 000"
"269","mediocre",-0.79,-1.07,-0.52," 10 000100000 000"
"270","meek",-1.14,-1.83,-1.62," 10 010000000 000"
"271","melancholy",-1.03,-1.1,-1.28," 10 100000000 000"
"272","middle_aged",0.44,0.56,-0.06," 10 001000000 000"
"273","middle_class",1.06,0.54,-0.03," 10 001000000 000"
"274","mischievous",0.03,0.32,1.56," 10 010000000 000"
"275","miserable",-2.52,-1.93,-0.86," 10 100000000 000"
"276","modern",1.42,1.15,1.42," 10 000100000 000"
"277","modest",1.53,0.75,-0.44," 10 010000000 000"
"278","moody",-1.43,-0.43,0.86," 10 010000000 000"
"279","mortified",-2.46,-2,-0.5," 10 100000000 000"
"280","moved",1.83,0.97,0.21," 10 100000000 000"
"281","naive",-0.57,-0.93,-0.07," 10 010000000 000"
