"","term","E","P","A","instcodes"
"449","pundit",1.44,0.8,-0.2," 11 000100000 000"
"450","quack",-2.87,-0.78,-1.12," 11 000001000 000"
"451","racketeer",-2.87,0.58,-0.23," 11 011000000 000"
"452","rat",-2.23,0.83,0.35," 11 100000000 000"
"453","real_estate_agent",-0.04,0.72,1.23," 11 010000000 000"
"454","realtor",0.38,0.99,1.25," 11 010000000 000"
"455","receptionist",1.07,0.11,1.56," 11 011001000 000"
"456","researcher",1.51,0.99,-0.06," 11 000011000 000"
"457","rival",0.97,1.52,1.67," 11 101110101 000"
"458","robber",-2.59,1.74,0.67," 11 011000000 000"
"459","roommate",1.33,0.9,1.47," 11 100010000 000"
"460","roughneck",-2.34,1.14,0.16," 11 100000000 000"
"461","runaway",-0.44,-0.4,-0.39," 11 001000010 000"
"462","russian",0.26,0.98,-0.16," 11 000100000 000"
"463","sadist",-3.35,1.31,-0.81," 11 000000001 001"
"464","sales_clerk",0.2,-0.79,0.51," 11 010000000 000"
"465","salesman",-1.12,-0.93,1.39," 10 010000000 000"
"466","satyr",-3.39,-0.27,-0.11," 10 000000001 000"
"467","scholar",1.51,0.68,-0.04," 11 000010000 000"
"468","schoolgirl",2.04,-0.31,1.63," 01 000010000 000"
"469","schoolmate",1.74,0.81,1.44," 11 000010000 000"
"470","scientist",1.96,1.61,0.69," 11 010010000 000"
"471","scion",1.03,-0.03,0.98," 11 000000010 000"
"472","secretary",0.87,-0.57,0.67," 11 011100000 000"
"473","self_deceiver",-2.03,-1.9,-1.55," 11 100000000 000"
"474","self_employed_worker",-0.01,-0.27,1.26," 11 010000000 000"
"475","senior_citizen",1.09,0.9,1.04," 11 100100000 000"
"476","sex_maniac",-3.71,0.18,-0.8," 11 000000001 000"
"477","ship_captain",1.68,1.74,1.4," 11 010000000 000"
"478","shoe_repairman",0.68,-0.54,-0.11," 11 010000000 000"
"479","shoplifter",-2.69,-1.2,-0.24," 11 011000000 000"
"480","sibling",1.99,1.4,1.9," 11 000000010 000"
"481","sightseer",1.15,0.83,1.98," 11 110000000 000"
"482","sinner",-1.81,-0.08,-0.74," 11 000000100 000"
"483","sissy",-3.14,-2.14,-1.03," 11 100000000 000"
"484","sister",2.12,0.17,1.92," 01 000000010 000"
"485","sister_(elder)",2.19,1.28,1.5," 01 000000010 000"
"486","sister_(younger)",2.2,-0.46,2.01," 01 000000010 000"
"487","skeptic",-1.1,-0.7,-0.7," 11 100110100 000"
"488","skilled_worker",0.56,-0.05,0.89," 11 010000000 000"
"489","slut",-1.98,-1.06,-1.37," 01 000000001 001"
"490","smart_aleck",-2.09,-0.35,0.12," 11 100000000 000"
"491","sneak",-2.44,-1.46,-1.3," 11 100000000 000"
"492","snob",-2.7,-0.61,-0.98," 11 100000000 000"
"493","soccer_player",1.51,1.31,2.14," 11 110010000 001"
"494","social_outcast",-0.59,-1.8,-1.64," 11 100000000 000"
"495","social_worker",2.15,1.83,2.24," 11 001001000 000"
"496","socialite",-0.02,0.65,1.09," 11 100000000 000"
"497","son",1.8,0.75,2.48," 10 000000010 000"
"498","sophisticate",-1.48,-0.03,-1.1," 11 100000001 000"
"499","sorehead",-1.78,-1.31,-0.39," 11 100000000 000"
"500","south_korean",0.34,-0.44,-0.46," 11 000100000 000"
"501","spoilsport",-1.66,-1.04,-1.31," 11 100000000 000"
"502","spong",-1.1,-0.85,0.32," 11 100000000 000"
"503","sports_fisherman",1.04,-0.3,-1.14," 10 100000000 000"
"504","spy",-0.96,1.17,0.77," 11 000100000 000"
"505","star",0.65,-0.11,1.97," 11 010010000 000"
"506","statesman",-0.25,1.46,0.53," 11 000100000 000"
"507","statistician",0.48,0.6,-0.43," 11 010010000 000"
"508","steel_worker",1.2,1.27,1.37," 10 010000000 000"
"509","stenographer",0.67,-0.55,0.13," 11 011000000 000"
"510","stepchild",-0.04,-0.5,0.21," 11 000000010 000"
"511","stepfather",-0.57,0.23,-0.7," 10 000000010 000"
"512","stepmother",-1.17,0.12,-0.5," 01 000000010 000"
"513","stock_exchanger",0.36,-0.14,1.41," 11 010000000 000"
"514","stockbroker",0.77,1.41,1.35," 11 010000000 000"
"515","stockholder",1.03,1.73,0.71," 11 010000000 000"
"516","stone_cutter",0.76,1.1,0.17," 11 010000000 000"
"517","stranger",0.22,-0.1,-0.36," 11 100000000 000"
"518","street_cleaner",1.44,0.36,0.24," 11 010000000 000"
"519","street_musician",1.07,-0.87,1.4," 11 010000000 000"
"520","student",1.8,-0.22,2.13," 11 000010000 000"
"521","student_returnee",1.06,0.33,1.48," 11 000010000 000"
"522","subordinate",0.74,-0.68,0.69," 11 011111100 000"
"523","subversive",-2.03,0.59,0.39," 11 000100000 000"
"524","superior",0,1.48,-0.38," 11 011111100 000"
"525","superstar",0.84,0.65,2.03," 11 010000000 000"
"526","supervisor",0.39,1.44,0.7," 11 011111100 000"
"527","supreme_court_justice",0.94,2.09,-0.56," 11 001000000 000"
"528","surgeon",1.31,1.55,0.52," 11 000001000 001"
"529","suspect",-1.11,-0.43,-0.83," 11 001000000 000"
"530","sweetheart",2.41,2.57,2.52," 11 100000001 000"
"531","tax_collector",-0.04,0.59,0.04," 11 010100000 000"
"532","taxi_driver",0.94,0.1,1.17," 11 010000000 000"
"533","teacher",1.41,0.84,0.53," 11 000010000 000"
"534","teacher_(of_deaf)",2.13,1.06,1.33," 11 000010000 000"
"535","teammate",1.91,1.2,1.8," 11 011111000 001"
"536","tease",-2.39,-0.19,0.8," 11 100000001 000"
"537","technician",1.3,0.67,0.89," 11 010001000 000"
"538","teenager",1.73,-0.32,2.41," 11 100000000 000"
"539","telephone_operator",0.86,-0.76,0.63," 11 010000000 000"
"540","temporary_worker",0.45,-0.74,0.38," 11 010000000 000"
"541","textile_worker",0.71,-0.72,0.3," 11 010000000 000"
"542","thief",-2.86,-1.14,0.33," 11 011000000 000"
"543","thug",-2.56,0.72,-0.49," 11 101100000 001"
"544","tibetan",0.98,0.96,0.68," 11 000100000 000"
"545","topless_dancer",-1.79,-1.61,0.99," 01 010000001 000"
"546","tourist",1.73,0.91,2.33," 11 110000000 000"
"547","trainee",0.79,-0.57,0.57," 11 011111100 000"
"548","traitor",-0.5,0.35,0.3," 11 101100000 000"
"549","trespasser",-2.19,1.2,-0.5," 11 011000000 000"
"550","tutor",1.2,-0.63,1.13," 11 000010000 000"
"551","tv_repairman",1.03,0.11,0.58," 11 010000000 000"
"552","tyrant",-2.54,1.69,-0.55," 11 000100000 000"
"553","uncle",1.38,1.03,0.54," 10 000000010 000"
"554","unemployed_person",-0.27,-1.62,-1.16," 11 010000000 000"
"555","union_member",0.63,0.36,1.25," 11 010000000 000"
"556","university_instructor",1.31,0.78,0.49," 11 000010000 000"
"557","university_president",0.88,1.07,0.06," 11 000010000 000"
"558","upstart",-1.38,0.56,1.1," 11 100000000 000"
"559","vagrant",0,-1.03,-0.33," 11 110000000 000"
"560","victim",0.23,-1.8,-1.65," 11 101000001 000"
"561","vigilante",0.73,0.64,0.97," 11 001000000 001"
"562","villain",-3.04,0.52,-0.65," 11 111100100 000"
"563","villainess",-2.44,0.41,0.68," 01 111100100 000"
"564","virgin",1.72,-0.32,1.03," 01 000000001 000"
"565","wage_earner",0.72,-0.44,-0.31," 11 010000000 000"
"566","waiter",0.57,-0.97,1.08," 11 010000000 000"
"567","welder",0.87,0.13,0.56," 11 010000000 000"
"568","white_collar_worker",1.64,1.26,0.43," 11 010000000 000"
"569","whiz_kid",1.29,0.26,1.42," 11 000010000 000"
"570","wholesaler",0.1,0.08,0.49," 11 010000000 000"
"571","widow",0.01,-1.05,-1.04," 01 000000010 000"
"572","widower",-0.32,-0.4,-1.11," 10 000000010 000"
"573","wife",2.26,0.28,1.35," 01 000000011 001"
"574","winner",1.84,1.77,2.13," 11 100100000 000"
"575","wino",-2.36,-0.71,-0.32," 11 100000000 000"
"576","witch",-2.22,-0.43,-1.11," 01 100000000 000"
"577","witness",0.59,0.24,-0.19," 11 001000000 000"
"578","woman",1.34,-0.35,0.76," 01 100000001 000"
"579","wretch",-0.23,-2.1,-1.61," 11 100000000 000"
"580","writer",1.19,0.92,0.16," 11 110010000 100"
"581","youngster",2.41,1.73,2.7," 11 100000010 000"
"582","zombie",-0.79,0.43,-0.84," 11 100000000 000"
