"","term","E","P","A","instcodes"
"456","uneducated",-2.02,-1.595,-0.365," 10 001000000 000"
"457","unemployed",-2.135,-1.78,-0.43," 10 001000000 000"
"458","unfair",-2.255,-0.68,-0.025," 10 010000000 000"
"459","unforgiving",-2.115,-0.495,0.065," 10 010000000 000"
"460","unfriendly",-2.43,-1.335,-0.27," 10 010100000 000"
"461","ungrateful",-2.63,-1.205,0.51," 10 010000000 000"
"462","unhappy",-2.31,-1.645,-1.645," 10 100010000 000"
"463","unhealthy",-2.61,-1.825,-1.645," 10 000100000 000"
"464","unkind",-2.595,-0.895,0.13," 10 010000000 000"
"465","unlucky",-1.63,-1.325,-0.17," 10 000100000 000"
"466","unpopular",-1.22,-1.255,-0.795," 10 000100000 000"
"467","unreasonable",-2.165,-0.53,0.215," 10 010000000 000"
"468","unreliable",-2.575,-1.925,0.17," 10 010000000 000"
"469","unromantic",-1.465,-0.995,-0.69," 10 010000000 000"
"470","unselfish",2.3,1.42,-0.015," 10 010000000 000"
"471","unsophisticated",-0.51,-0.745,0.21," 10 010000000 000"
"472","unsportsmanlike",-1.94,-0.97,0.58," 10 010000000 000"
"473","unstable",-1.855,-1.81,-0.3," 10 010000000 000"
"474","unsuccessful",-2.11,-1.865,-0.63," 10 000100000 000"
"475","upset",-2.19,-1.14,-0.015," 10 100000000 000"
"476","vain",-1.475,-0.715,0.485," 10 010000000 000"
"477","vengeful",-2.285,0.065,1.49," 10 010000000 000"
"478","virtuous",1.6,1.31,-0.125," 10 010000000 000"
"479","vivacious",1.735,0.915,1.55," 10 000100000 000"
"480","vulgar",-2.355,-1.3,0.84," 10 000100000 000"
"481","warm",2.11,0.86,-0.265," 10 010000000 000"
"482","weak",-1.47,-2.44,-1.245," 10 000100000 000"
"483","wealthy",1.85,1.965,0.73," 10 001000000 000"
"484","well_bred",1.415,1.46,0.62," 10 001000000 000"
"485","white",0.655,0.565,0.27," 10 001000000 000"
"486","wholesome",1.435,0.395,-0.625," 10 010000000 000"
"487","widowed",-1.62,-0.79,-1.32," 10 001000000 000"
"488","wild",0.54,0.49,1.815," 10 010000000 000"
"489","wise",2.375,2.36,-0.435," 10 010000000 000"
"490","wishy_washy",-1.51,-1.525,-0.785," 10 010000000 000"
"491","withdrawn",-1.57,-1.715,-1.435," 10 010000000 000"
"492","witty",1.915,1.71,0.79," 10 010000000 000"
"493","worried",-1.455,-0.81,-0.365," 10 110000000 000"
"494","worthless",-2.5,-2.315,-1.265," 10 000100000 000"
"495","worthy",2.4,1.56,0.145," 10 000100000 000"
"496","young",2.155,0.93,2.315," 10 001000000 000"
