"","term","E","P","A","instcodes"
"325","scheming",-1.55,0.59,0.91," 10 010000000 000"
"326","scornful",-1.41,0.22,0.15," 10 010000000 000"
"327","secretive",-0.42,0.18,-0.54," 10 010000000 000"
"328","secure",1.71,1.35,-0.47," 10 010100000 000"
"329","self_assured",1.14,1.45,0.66," 10 010000000 000"
"330","self_centered",-2,-0.93,0.8," 10 010000000 000"
"331","self_conscious",-0.53,-0.62,-0.01," 10 110000000 000"
"332","self_disciplined",1.69,1.46,-0.26," 10 010000000 000"
"333","self_righteous",-0.78,0.68,0.49," 10 010000000 000"
"334","selfish",-2.07,-0.9,0.14," 10 010000000 000"
"335","sensuous",1.67,1.08,0.94," 10 010000000 000"
"336","sentimental",1.03,0.14,-0.98," 10 110000000 000"
"337","serene",1.89,-0.04,-1.35," 10 100000000 000"
"338","serious",0.92,0.61,-0.76," 10 010000000 000"
"339","sexy",1.83,1.27,1.86," 10 000100000 000"
"340","shallow",-1.7,-1.31,0.26," 10 010000000 000"
"341","shocked",-0.69,-0.49,-0.22," 10 100000000 000"
"342","showy",-1.46,-0.08,1.47," 10 000100000 000"
"343","shrewd",0.53,0.95,0.67," 10 010000000 000"
"344","shy",-0.19,-1.21,-1.35," 10 010000000 000"
"345","silly",-0.58,-0.82,1.81," 10 000100000 000"
"346","sincere",2.17,1.13,-1.04," 10 010000000 000"
"347","single",0.58,0.32,1.44," 10 001000000 000"
"348","skeptical",-0.19,0.44,0.22," 10 010000000 000"
"349","sloppy",-1.51,-0.83,1.28," 10 010000000 000"
"350","sluggish",-0.89,-1.07,-1.99," 10 000100000 000"
"351","sly",-0.41,0.34,0.09," 10 010000000 000"
"352","smug",-0.91,0.1,-0.52," 10 110000000 000"
"353","snobbish",-2.04,-0.56,0.26," 10 010000000 000"
"354","snowed",-0.63,-0.91,-0.15," 10 000100000 000"
"355","sociable",1.49,0.74,0.77," 10 010100000 000"
"356","soft_spoken",0.6,-0.43,-1.56," 10 010000000 000"
"357","solemn",0.08,0.2,-1.1," 10 010000000 000"
"358","sophisticated",1.29,1.43,-0.39," 10 010000000 000"
"359","sorry",-0.92,-0.94,0.03," 10 100000000 000"
"360","spacey",-0.54,-0.8,0.82," 10 000100000 000"
"361","spiteful",-1.85,-0.12,0.91," 10 110000000 000"
"362","spoiled",-2.08,-0.54,1.51," 10 000100000 000"
"363","squeamish",-1.36,-1.25,0.3," 10 010000000 000"
"364","stable",1.26,0.95,-0.66," 10 000100000 000"
"365","stingy",-1.57,-0.39,-0.73," 10 010000000 000"
"366","stoned",-0.06,-0.98,1.04," 10 000100000 000"
"367","strange",-0.86,-0.55,0.15," 10 000100000 000"
"368","strict",-0.55,1.48,-1.06," 10 010000000 000"
"369","strong",1.52,1.65,1.52," 10 000100000 000"
"370","stubborn",-0.68,0.65,0.31," 10 010000000 000"
"371","studious",1.32,0.81,-0.9," 10 010000000 000"
"372","stupid",-1.95,-1.57,0.21," 10 010000000 000"
"373","suave",0.94,1.09,0.83," 10 000100000 000"
"374","subdued",-0.66,-0.97,-1.19," 10 010000000 000"
"375","submissive",-0.82,-1.7,-1.03," 10 010000000 000"
"376","successful",1.8,1.74,0.7," 10 000100000 000"
"377","suicidal",-2.69,-1.12,0.34," 10 010000000 000"
"378","superstitious",-0.85,-0.51,-0.44," 10 010000000 000"
"379","surprised",0.93,0.09,0.88," 10 000100000 000"
"380","suspicious",-0.84,0.04,0.36," 10 010000000 000"
"381","sympathetic",1.78,0.36,-0.41," 10 010000000 000"
"382","tactful",1.31,0.81,-1.1," 10 010000000 000"
"383","tactless",-1.5,-0.88,0.89," 10 010000000 000"
"384","talented",1.63,1.44,1.4," 10 000100000 000"
"385","talkative",-0.53,-0.16,1.77," 10 010100000 000"
"386","temperamental",-1.19,-0.25,0.86," 10 010000000 000"
"387","tense",-1.17,-0.3,0.6," 10 100000000 000"
"388","thoughtful",1.99,0.82,-0.53," 10 010000000 000"
"389","thoughtless",-1.59,-0.52,0.9," 10 010000000 000"
"390","timid",-0.74,-2.07,-1.18," 10 010000000 000"
"391","tired",-0.44,-1.18,-1.76," 10 000100000 000"
"392","touchy",-1.15,-0.67,0.56," 10 010000000 000"
"393","tough",0.06,1.47,1.67," 10 010000000 000"
"394","troubled",-1.07,-0.83,0.08," 10 100000000 000"
"395","trusting",1.67,1.09,-0.67," 10 010000000 000"
"396","ugly",-1.43,-0.73,-0.71," 10 000100000 000"
"397","unambitious",-1.38,-1.17,-0.36," 10 010000000 000"
"398","unattractive",-1.07,-0.75,-0.47," 10 000100000 000"
"399","uncertain",-0.77,-1.13,-0.49," 10 010000000 000"
"400","unconventional",0.38,0.24,1.1," 10 010000000 000"
"401","understanding",2.07,1.12,-0.95," 10 010000000 000"
"402","uneducated",-1.45,-1.88,-0.42," 10 001000000 000"
"403","unemployed",-1.7,-1.43,-0.41," 10 001000000 000"
"404","unfair",-1.71,0.15,0.24," 10 010000000 000"
"405","unforgiving",-1.95,-0.6,0.36," 10 010000000 000"
"406","unfriendly",-2.12,-0.63,0.11," 10 010100000 000"
"407","ungrateful",-1.99,-0.49,0.71," 10 010000000 000"
"408","unhappy",-1.72,-0.99,-0.69," 10 100010000 000"
"409","unhealthy",-1.56,-1.44,-1.19," 10 000100000 000"
"410","unkind",-1.91,-0.27,0.39," 10 010000000 000"
"411","unlucky",-1.31,-0.84,-0.15," 10 000100000 000"
"412","unpopular",-1.7,-1,0.1," 10 000100000 000"
"413","unreasonable",-2,-0.41,0.69," 10 010000000 000"
