"","term","E","P","A","instcodes"
"261","miserly",-1.3,0,0.1," 10 010000000 000"
"262","modern",1.18,1.4,2," 10 000100000 000"
"263","modest",1.72,0.6,-2," 10 010000000 000"
"264","modest2",1.23,0.2,-1," 10 010000000 000"
"265","moody",-1.4,-1,1.1," 10 010000000 000"
"266","mortified",-2.09,-0.17,0.11," 10 100000000 000"
"267","moved",2.12,2.26,0.3," 10 100000000 000"
"268","naive",1.44,0.8,1.7," 10 010000000 000"
"269","narrow_minded",-2.4,-2,-1," 10 010000000 000"
"270","nauseated",-3.2,-2,0.2," 10 000100000 000"
"271","neighborly",0.68,0.2,-1," 10 000100000 000"
"272","nervous",-1.49,-1.04,0.45," 10 100010000 000"
"273","nice",2.44,1.7,-1," 10 010000000 000"
"274","noble",0.37,0.8,-1," 10 000100000 000"
"275","noisy",-1.4,0,1.4," 10 000100000 000"
"276","normal",0.16,0,0," 10 000100000 000"
"277","obedient",0.64,0,-1," 10 010000000 000"
"278","obstinate",-1.2,0.4,0.5," 10 010000000 000"
"279","offensive",-2.5,-1,1.1," 10 010000000 000"
"280","old",0.47,-1,-2," 10 001000000 000"
"281","open_handed",1.73,1.5,1.1," 10 010000000 000"
"282","open_minded",2.58,1.9,0.4," 10 010000000 000"
"283","optimistic",1.76,1.7,1.5," 10 110000000 000"
"284","ostentatious",0.25,1.4,2.3," 10 010000000 000"
"285","outgoing",2.17,2.1,1.9," 10 010000000 000"
"286","outraged",-2.57,2.19,2.23," 10 100010000 000"
"287","outspoken",1.62,1.2,1.3," 10 010000000 000"
"288","overbearing",-1.9,-1,1.5," 10 010000000 000"
"289","overconfident",-1.4,0,1.5," 10 010000000 000"
"290","overjoyed",1.33,2.29,2.59," 10 100010000 000"
"291","overwhelmed",0.18,0.34,1.19," 10 100000000 000"
"292","passionate",2.48,2.6,2.55," 10 110000000 000"
"293","patient",2.04,1.7,-1," 10 010000000 000"
"294","peaceful",1.94,1.1,-2," 10 110000000 000"
"295","perceptive",1.58,1.6,0.8," 10 010000000 000"
"296","persecuted",-0.7,-2,-1," 10 001000000 000"
"297","persistent",2.13,1.8,0," 10 010000000 000"
"298","persuasive",1.49,2,0," 10 000100000 000"
"299","perverted",-2.3,-1,0.1," 10 011000000 000"
"300","petrified",-1.93,-1,-1.15," 10 100000000 000"
"301","playful",-1.1,-1,1.6," 10 010000000 000"
"302","pleased",3.1,1.96,1.86," 10 100010000 000"
"303","polite",2.21,1.1,-1," 10 010000000 000"
"304","pompous",-1.3,-1,0," 10 010000000 000"
"305","poor",-0.8,-1,-1," 10 001000000 000"
"306","popular",1.92,2.1,1.7," 10 001100000 000"
"307","positive",2.09,2,2.2," 10 010000000 000"
"308","powerful",1.63,2.2,1.2," 10 001100000 000"
"309","prejudiced",-2.5,-2,0," 10 010000000 000"
"310","presumptuous",-1.5,0,1.9," 10 010000000 000"
"311","pretty",1.61,-3,-2," 10 000100000 000"
"312","proud",2.54,2.25,0.32," 10 100010000 000"
"313","provocative",-1.7,0,0.7," 10 010000000 000"
"314","quarrelsome",-1.9,-1,2.3," 10 010000000 000"
"315","quiet",0.66,0,-2," 10 000100000 000"
"316","reckless",-0.9,0,1.7," 10 010000000 000"
"317","refined",1.17,0.6,-2," 10 010000000 000"
"318","regretful",-1.81,-0.72,-0.14," 10 100000000 000"
"319","relieved",2.32,1.4,-2.14," 10 100000000 000"
"320","remorseful",-2.09,-0.84,1.06," 10 100000000 000"
"321","resentful",-2.72,2.1,2.09," 10 100000000 000"
"322","reserved",0.1,-1,-1," 10 010000000 000"
"323","resigned",-1.6,-2,-1," 10 010000000 000"
"324","responsible",2.56,2.2,0," 10 010000000 000"
"325","restless",-0.3,0,2.4," 10 010000000 000"
"326","reverent",0.03,0,-1," 10 110000000 000"
"327","rich",0.5,1.7,0," 10 001000000 000"
"328","rude",-2.3,-1,0.8," 10 010000000 000"
"329","rueful",-2.2,-1,0.1," 10 000100000 000"
"330","ruthless",-2.1,-1,0," 10 010000000 000"
"331","sad",-1.79,-1.13,-1.12," 10 100000000 000"
"332","sadistic",-1,0,0.5," 10 010000000 000"
"333","satisfied",2.62,2.38,-0.43," 10 100000000 000"
"334","secure",1.48,0.39,-2.32," 10 010100000 000"
"335","self_centered",-2.3,0,1.2," 10 010000000 000"
"336","self_conscious",-1.2,0,1.5," 10 110000000 000"
"337","self_pitying",-1.9,-2,-1," 10 100000000 000"
"338","self_righteous",-2.1,0,1.5," 10 010000000 000"
"339","selfish",-1.8,-1,1.4," 10 010000000 000"
"340","sensuous",0.76,0.4,1," 10 010000000 000"
"341","serene",1.89,1.6,-2," 10 100000000 000"
"342","serious",1.98,1.5,0," 10 010000000 000"
"343","shaken",-1.59,0.09,1.5," 10 100000000 000"
"344","shocked",-1.48,-0.48,0.01," 10 100000000 000"
"345","shrewd",0.88,1.3,0.7," 10 010000000 000"
"346","sickened",-1.92,-0.46,-0.16," 10 100000000 000"
"347","silly",-1.4,-1,0.5," 10 000100000 000"
"348","simpleminded",-0.1,0,0.9," 10 010000000 000"
"349","sincere",2.61,1.7,-1," 10 010000000 000"
"350","single",0.32,0.6,0.9," 10 001000000 000"
"351","sloppy",-2.3,-1,0.6," 10 010000000 000"
"352","slothful",-2,-1,-1," 10 010000000 000"
"353","sluggish",-1.1,-1,-2," 10 000100000 000"
"354","sly",-2.2,0,0.8," 10 010000000 000"
"355","smug",-1.5,-1,0," 10 110000000 000"
"356","solitary",-2.4,-3,-2," 10 000100000 000"
"357","sophisticated",1.9,1.6,0.2," 10 010000000 000"
"358","sorrowful",-2.05,-0.61,-0.86," 10 100000000 000"
"359","sorry",-0.91,-0.77,-1.3," 10 100000000 000"
"360","spoiled",-1.3,-2,0.7," 10 000100000 000"
