"","term","E","P","A","instcodes"
"349","parent",2.325,2.055,-0.19," 11 000000010 001"
"350","parishioner",1.115,-0.73,-0.685," 11 000000100 000"
"351","parson",1.745,0.9,-1.465," 11 000000100 000"
"352","partisan",0.86,0.96,0.665," 11 000100000 001"
"353","partner",1.615,0.51,0.83," 11 111000001 000"
"354","passenger",0.525,-0.61,-0.155," 11 010000000 000"
"355","passer_by",0.54,-0.435,-0.035," 11 100000000 000"
"356","pastor",1.535,0.225,-1.345," 11 000000100 000"
"357","patriot",1.11,1.335,1.08," 11 000100000 000"
"358","patron",1.955,1.065,-0.195," 11 010100000 000"
"359","pauper",0.215,-1.71,-0.205," 11 010000000 000"
"360","peacemaker",1.99,0.84,-0.005," 11 100100000 000"
"361","peasant",1.65,-1.325,0.105," 11 010100000 000"
"362","pedestrian",0.41,-0.115,-0.125," 11 100000000 000"
"363","peer",0.015,0.35,-0.4," 11 100100000 000"
"364","pensioner",1.37,-1.335,-2.05," 11 110000010 000"
"365","perjuror",-1.825,-0.345,0.33," 11 001000000 000"
"366","pervert",-0.795,-0.135,0.145," 11 000000001 001"
"367","pest",-2.17,-0.515,1.205," 11 100000000 000"
"368","philosopher",1.31,0.715,-0.905," 11 000010000 000"
"369","photographer",1.1,0.54,0.87," 11 010000000 000"
"370","pilgrim",2.495,0.695,-0.445," 11 000000100 000"
"371","pioneer",1.53,0.29,-0.29," 11 010111000 000"
"372","plaintiff",-0.3,0.615,-0.065," 11 001000000 000"
"373","playmate",1.88,0.515,1.985," 11 100000000 000"
"374","poisoner",-1.385,-0.165,-0.24," 11 001000000 000"
"375","policeman",-0.335,1.595,0.935," 10 001000000 001"
"376","policewoman",-0.04,0.775,1.095," 01 001000000 001"
"377","political_prisoner",0.15,0.1,0.81," 11 000100000 000"
"378","politician",-0.175,1.415,-0.475," 11 000100000 000"
"379","pope",2.845,3.045,-1.615," 10 000000100 000"
"380","postman",1.71,0.205,0.485," 10 010000000 000"
"381","preacher",2.04,0.92,-0.345," 11 000000100 000"
"382","prefect",-0.115,0.97,1.065," 10 000100100 000"
"383","premier",0.39,1.48,-0.81," 11 000100000 000"
"384","president",1.1,2.79,-0.195," 11 000100000 000"
"385","priest",2.03,1.105,-0.935," 10 000000100 000"
"386","prince",1.465,1.895,1.04," 10 000100000 000"
"387","princess",1.005,0.44,0.295," 01 000100000 000"
"388","prison_screw",-0.905,1.21,0.67," 11 001000000 001"
"389","prisoner",-1.24,-0.545,0.185," 11 001000000 000"
"390","prodigy",1.195,0.24,1.31," 11 000010000 000"
"391","professional",0.54,0.98,0.79," 11 011111000 000"
"392","professor",1.53,1.705,-1.585," 11 000010000 000"
"393","profiteer",0.32,1.475,0.07," 11 010000000 000"
"394","prophet",1.545,1.245,-0.705," 11 000000100 000"
"395","propogandist",-1.06,0.89,1.19," 11 000100000 000"
"396","proprietor",0.45,0.625,-0.25," 11 010000000 000"
"397","prosecutor",-0.94,1.7,-0.26," 11 001000000 001"
"398","protector",1.84,1.955,1.175," 11 100000000 000"
"399","protégé",0.37,0.805,0.395," 11 010111100 000"
"400","protestant",0.025,-0.405,0.07," 11 000000100 000"
"401","protester",0.13,0.385,1.59," 11 000100000 000"
"402","provisional_ira_member",-0.535,1.025,1.58," 11 000100000 001"
"403","psychologist",-0.695,-0.875,0.14," 11 000011000 000"
"404","publican",0.455,0.81,-0.4," 11 010000000 000"
"405","puritan",0.9,-0.44,-0.75," 11 000000101 000"
"406","queen",-0.385,0.515,-1.505," 01 000100000 000"
"407","quitter",-0.81,-1.125,-0.195," 11 100000000 000"
"408","rabbi",1.59,0.925,-0.95," 10 000000100 000"
"409","radical",-0.135,1.17,1.315," 11 000100000 000"
"410","rancher",0.465,1.985,1.375," 11 010000000 000"
"411","rebel",0.12,1.64,2.35," 11 000100000 000"
"412","receiver",0.05,0.485,-0.35," 11 001000000 000"
"413","remand_prisoner",0.12,0.11,1.08," 11 001000000 000"
"414","representative",1.925,1.185,0.635," 11 000100000 000"
"415","republican",0.295,1.15,1.095," 11 000100000 000"
"416","revolutionary",-0.14,1.92,1.835," 11 000100000 000"
