"","term","E","P","A","instcodes"
"329","gunman",-2.235,1.455,2.02," 10 001000000 001"
"330","guy",1.415,1.79,1.29," 10 100000000 000"
"331","hag",-1.46,-0.325,-1.5," 01 100000000 000"
"332","half_wit",-0.16,-1.38,-0.645," 11 100000000 000"
"333","half_brother",1.02,0.405,0.48," 10 000000010 000"
"334","half_sister",0.98,0.035,0.605," 01 000000010 000"
"335","halfback_(football)",0.575,1.95,1.99," 10 010010000 001"
"336","handicapped_person",1.025,-1.405,-0.23," 11 001001000 000"
"337","handyman",1.515,0.92,0.3," 10 110000000 000"
"338","hanger_on",-0.885,-1.525,-0.16," 11 100000000 000"
"339","harlot",-1.695,0.245,1.55," 01 010000001 001"
"340","has_been",-0.51,-1.65,-0.99," 11 010110000 000"
"341","he_man",-0.655,0.95,1.815," 10 100000000 000"
"342","headwaiter",1.405,0.75,0.325," 10 010000000 000"
"343","heel",-1.625,-0.99,0.115," 11 100000000 000"
"344","henchman",-1.86,1.255,1.235," 10 001000000 001"
"345","hermit",-0.03,-1.395,-1.915," 11 100000000 000"
"346","hero",2.275,2.14,1.535," 10 100000000 000"
"347","heroine",2.19,1.695,1.67," 01 100000000 000"
"348","heterosexual",0.88,0.09,0.165," 11 000000001 000"
"349","hick",0.38,-0.655,0.095," 11 100000000 000"
"350","highwayman",-0.695,1.165,0.83," 10 001000000 001"
"351","hillbilly",0.77,-0.715,-0.105," 11 100000000 000"
"352","hippie",0.365,-0.69,1.255," 11 100000000 000"
"353","hipster",-0.12,0.035,1.67," 11 100000000 000"
"354","hobo",-0.37,-2.145,-1.34," 11 100000000 000"
"355","homebody",0.885,-0.915,-1.58," 11 100000010 000"
"356","homo",-0.775,-1.17,0.485," 10 000000001 000"
"357","homosexual",-0.72,-0.975,0.425," 11 000000001 000"
"358","hood",-2.235,0.815,1.69," 10 001000000 000"
"359","hoodlum",-2.41,0.52,1.83," 10 001000000 000"
"360","hooker",-0.805,-0.535,1.57," 01 010000001 001"
"361","hooligan",-1.515,0.255,1.825," 10 100000000 001"
"362","host",1.69,0.98,0.58," 10 100000000 000"
"363","hostage",-0.025,-2.76,-0.69," 11 001100000 001"
"364","hostess",1.93,0.575,0.275," 01 100000000 000"
"365","hothead",-1.61,-0.15,1.93," 11 100000000 000"
"366","hotshot",-1.155,0.045,2.27," 11 100000000 000"
"367","house_guest",1.39,-0.535,-0.2," 11 000000010 000"
"368","housebreaker",-1.92,0.955,1.34," 11 001000000 000"
"369","housekeeper",1.295,-0.685,-0.54," 11 010000010 000"
"370","housemaid",1.05,-1.31,-0.36," 01 010000010 000"
"371","housewife",1.625,-0.18,0.175," 01 000000010 000"
"372","hunchback",-0.13,-0.72,-1.155," 11 000001000 000"
"373","hungarian",0.49,0.185,0.21," 11 000100000 000"
"374","husband",1.965,1.35,0.45," 10 000000011 001"
"375","hussy",-1.405,-0.44,1.985," 01 000000001 001"
"376","hutterite",0.89,-0.29,-0.58," 11 000100100 000"
"377","hypochondriac",-0.955,-1.44,-0.575," 11 000001000 000"
"378","hypocrite",-2.07,-0.935,0.89," 11 100000000 000"
"379","icelander",0.445,0.16,-0.065," 11 000100000 000"
"380","idiot",-1.07,-1.835,0.76," 11 100000000 000"
"381","ignoramus",-1.515,-1.45,0.395," 11 100010000 000"
"382","imbecile",-0.55,-1.44,-0.265," 11 100000000 000"
"383","imp",-0.615,-1.1,1.545," 11 100000000 000"
"384","in_law",0.48,0.675,-0.175," 11 000000010 000"
"385","infant",1.895,-2.255,1.685," 11 000001010 001"
"386","informant",-0.465,-0.21,-0.125," 11 001100000 000"
"387","informer",-0.67,0.535,0.56," 11 001000000 000"
"388","inmate",-1.49,-1.04,1.035," 11 001000000 001"
"389","innocent",1.87,-1.155,-0.16," 11 100000000 000"
"390","insider",-0.005,0.76,0.575," 11 010100000 000"
"391","inspector",0.36,1.89,-0.255," 11 001000000 001"
"392","instructor",1.44,1.25,-0.08," 11 000010000 000"
"393","insurance_agent",-0.245,0.53,0.245," 11 010000000 000"
"394","intern",1.505,1.155,1.325," 11 000001000 001"
"395","intimate",2.65,1.105,0.9," 11 000000001 001"
