"","term","E","P","A","instcodes"
"357","sophisticated",1.5,1.32,-0.7," 10 010000000 000"
"358","sorrowful",-1.75,-0.47,-0.42," 10 100000000 000"
"359","sorry",-0.77,-0.44,-0.56," 10 100000000 000"
"360","spoiled",-1.76,-2.9,-0.1," 10 000100000 000"
"361","steadfast",2.14,1.67,-0.8," 10 010000000 000"
"362","stingy",-1.25,-0.6,-0.2," 10 010000000 000"
"363","strange",0.09,0.2,0.97," 10 000100000 000"
"364","strict",-0.76,0.48,0.44," 10 010000000 000"
"365","strong",0.92,1.93,1.26," 10 000100000 000"
"366","strong_willed",1.82,1.58,0.72," 10 010000000 000"
"367","stubborn",-0.39,0.5,-1.1," 10 010000000 000"
"368","studious",1.47,0.75,-0.2," 10 010000000 000"
"369","stunned",-0.55,-1.01,-1.11," 10 000000000 000"
"370","suave",2,0.32,0.55," 10 000100000 000"
"371","subdued",-0.81,-0.4,-1.1," 10 010000000 000"
"372","submissive",-1.07,-1.6,-1.2," 10 010000000 000"
"373","successful",1.25,1.72,0.97," 10 000100000 000"
"374","superstitious",-0.68,-1,-1.2," 10 010000000 000"
"375","surprised",0.22,0.58,1.92," 10 000100000 000"
"376","suspicious",-0.89,-0.2,-0.2," 10 010000000 000"
"377","sympathetic",1.68,0.83,0.13," 10 010000000 000"
"378","taciturn",-0.28,-0.5,-1.5," 10 010000000 000"
"379","tactful",0.8,-0.6,-1," 10 010000000 000"
"380","talented",1.67,2.09,0.86," 10 000100000 000"
"381","talkative",-0.21,-0.1,1.81," 10 010100000 000"
"382","temperamental",-0.71,-0.3,0.91," 10 010000000 000"
"383","terrified",-2.12,-1.21,0.54," 10 100000000 000"
"384","theoretical",0.8,0.7,-1.2," 10 010000000 000"
"385","thoughtless",-1.62,0.2,0.85," 10 010000000 000"
"386","thrilled",1.84,1.49,2.2," 10 100010000 000"
"387","timid",-0.76,-1.4,-0.3," 10 010000000 000"
"388","tired",-0.26,-1.2,-1.5," 10 000100000 000"
"389","titilated",0.43,0.9,1.93," 10 000000000 000"
"390","tormented",-2.25,-0.66,-0.07," 10 100000000 000"
"391","touched",1.52,1.13,0.09," 10 100000000 000"
