"","term","E","P","A","instcodes"
"894","tenant",0.875,-0.75,1.055," 11 010000000 000"
"895","textile_worker",0.59,-0.63,-0.415," 11 010000000 000"
"896","the_devil",-3.405,2.805,-0.13," 11 000000100 000"
"897","the_queen",1.43,2.065,-2.26," 01 000100000 000"
"898","thief",-2.135,0.445,1.075," 11 011000000 000"
"899","thug",-2.075,0.635,0.445," 11 101000000 001"
"900","tightwad",-0.875,-0.395,-0.515," 11 110000000 000"
"901","tomboy",0.68,0,1.72," 01 100000000 000"
"902","tool_and_die_maker",1.045,0.23,-0.495," 11 010000000 000"
"903","topless_dancer",0.3,-0.78,2.675," 01 010000001 000"
"904","tot",1.3,-1.025,2.045," 11 000000010 001"
"905","tough",-1.055,1.4,1.205," 10 100000000 100"
"906","townsman",1.295,0.185,-0.795," 11 000100000 000"
"907","trade_union_business_agent",0.585,1.265,-0.085," 11 010000000 000"
"908","trainee",1.08,-1.225,1.42," 11 011111100 000"
"909","traitor",-2.125,-0.21,-0.025," 11 100100000 000"
"910","tramp",-1.245,-1.445,1.135," 11 100000000 000"
"911","transsexual",0.31,-0.71,0.615," 11 000000001 101"
"912","transvestite",0.275,-0.625,1.33," 10 000000001 000"
"913","troll_(mythical)",-1.515,0.23,-1.125," 11 100000000 000"
"914","troublemaker",-1.84,0.17,1.285," 11 100000000 000"
"915","truant",-1.105,-0.635,0.845," 11 000010000 000"
"916","truck_driver",0.55,0.03,-0.825," 11 010000000 000"
"917","true_love",3.06,2.44,1.885," 11 000000001 000"
"918","turncoat",-0.76,-0.745,-0.02," 11 100100000 000"
"919","tutor",2.255,1.26,0.68," 11 000010000 000"
"920","tv_repairman",0.92,-0.235,-0.615," 11 010000000 000"
"921","tycoon",0.51,2.375,-0.26," 11 010000000 000"
"922","typist",1.085,-0.65,0.375," 11 011011000 000"
"923","ukrainian",0.705,0.09,-0.16," 11 000100000 000"
"924","uncle",1.605,0.71,-0.39," 10 000000010 000"
"925","underdog",0.88,-0.66,0.875," 11 100100000 000"
"926","undergraduate",1.825,-0.04,2.045," 11 000010000 000"
"927","undertaker",0.375,0.375,-1.465," 11 010000000 000"
"928","urchin",-0.115,-0.61,-0.145," 11 100000010 000"
"929","used_car_salesman",-0.47,0.09,0.26," 11 010000000 000"
"930","v.j._(video_jockey)",1.32,0.67,2.07," 11 010000000 000"
"931","vagabond",-0.725,-1.485,-0.96," 11 100000000 000"
"932","vagrant",-0.89,-1.265,-0.66," 11 110000000 000"
"933","vamp",-1.03,0.44,0.805," 01 000000001 000"
"934","vampire_(mythical)",-2.045,2.055,-0.305," 11 100000001 001"
"935","vandal",-2.215,-0.38,1.96," 11 001000000 000"
"936","veterinarian",2.085,1.525,0.475," 11 000001000 000"
"937","victim",-0.15,-2.635,-0.17," 11 101000001 000"
"938","vigilante",-0.535,1.085,1.325," 11 001000000 001"
"939","villain",-2.555,1.46,0.665," 11 001000000 000"
"940","vip",0.67,1.84,0.645," 11 011100000 000"
"941","virgin",1.57,0.07,1.905," 01 000000001 000"
"942","visitor",1.555,-0.375,0.255," 11 100000000 000"
"943","vixen",0.515,0.85,1.52," 01 100000000 000"
"944","wage_earner",1.33,0.345,0.205," 11 010000000 000"
"945","waif",-0.6,-1.72,0.19," 11 100000000 000"
"946","waiter",1.46,-0.04,1.62," 11 010000000 000"
"947","waitress",1.57,-0.64,1.69," 01 010000000 000"
"948","wallflower",0.87,-0.99,-0.18," 01 100000000 000"
"949","wannabe",-0.615,-1.87,1.07," 11 100000000 000"
"950","warden",-0.425,2.135,-1.245," 11 001000000 000"
"951","warlock_(mythical)",-1.465,2.055,-0.455," 10 000000100 000"
"952","wasp_(white_anglo_saxon_protestant)",0.25,0.51,-0.145," 11 100000000 000"
"953","watchman",0.825,0.56,-0.41," 10 011000000 000"
"954","weakling",-0.37,-2.32,-0.425," 11 100000000 000"
"955","web_page_designer",1.205,0.805,1.365," 11 010000000 000"
"956","weirdo",-0.695,-1.15,0.085," 11 100000000 000"
"957","welder",0.84,0.375,-0.425," 11 010000000 000"
"958","welshman",1.035,0.115,-0.33," 11 000100000 000"
"959","wench",-1.175,-1.305,-0.695," 01 100000001 000"
"960","werewolf_(mythical)",-2.34,2.445,1.78," 11 100000000 000"
"961","west_indian",0.64,0.095,0.085," 11 000100000 000"
"962","western_canadian",1.66,0.4,0.535," 11 000100000 000"
"963","whiner",-1.615,-1.18,0.245," 11 100000000 000"
"964","whiz_kid",1.395,1.075,2.085," 11 000010000 000"
"965","whore",-2,-1.755,1.145," 01 010000001 001"
"966","wiccan",0.415,0.64,-0.04," 11 000000100 000"
"967","widow",1.08,-1.395,-2.035," 01 000000010 000"
"968","widower",0.685,-1.04,-1.435," 10 000000010 000"
"969","wife",2.325,0.865,1.27," 01 000000011 001"
"970","windbag",-0.595,-0.65,-0.28," 11 100000000 000"
"971","winger_(hockey)",1.285,1.735,2.49," 11 110000000 000"
"972","winner",1.855,1.745,1.955," 11 100100000 000"
"973","wino",-0.98,-1.995,-1.085," 11 100000000 000"
"974","wiseguy",-0.645,0.25,0.9," 11 100000000 000"
"975","wit",0.295,0.12,0.805," 11 100000000 000"
"976","witch_(mythical)",-1.73,2.33,-2.045," 01 100000000 000"
"977","witness",1.385,1.055,0.335," 11 001000000 000"
"978","wizard",1.115,2.89,-1.935," 11 000110100 000"
"979","woman",2.28,0.94,0.99," 01 100000001 000"
"980","worker_in_a_meat_packing_plant",0.35,-1.02,-0.44," 11 010000000 000"
"981","worker",1.27,0.045,0.4," 11 010000000 010"
"982","workman",1.175,0.16,0.15," 10 010000000 000"
"983","wretch",-1.26,-1.145,-0.955," 11 100000000 000"
"984","wrongdoer",-1.805,-0.47,-0.08," 11 100000000 000"
"985","wuss",-1.235,-1.695,-0.05," 11 100000000 000"
"986","ymca_director",1.865,1.09,1.045," 11 010000000 000"
"987","yokel",-0.375,-1.055,-1.15," 11 100000000 000"
"988","youngster",1.32,-1.115,2.52," 11 100000010 000"
"989","youth",1.305,-0.56,2.525," 11 100000010 000"
"990","yugoslavian",0.575,-0.135,0.02," 11 000100000 000"
"991","yuppie",-0.065,0.11,0.98," 11 110000000 000"
"992","zombie_(mythical)",-1.82,1.05,-1.605," 11 100000000 000"
"993","zoo_keeper",1.58,0.48,0.365," 11 010000000 000"
