"","term","E","P","A","instcodes"
"277","lord",0.77,1.76,-0.35," 10 000100000 000"
"278","lorry_driver",0.9,0.49,0.4," 11 010000000 000"
"279","lover",2.07,1.28,1.01," 11 000000001 001"
"280","loyalist",-1.75,-0.54,-0.34," 11 000100000 000"
"281","lunatic",-0.95,-0.46,0.89," 11 100001000 000"
"282","madman",-1.75,-0.67,0.8," 10 100001000 000"
"283","madwoman",-1.09,-0.89,0.4," 01 100001000 000"
"284","magistrate",-0.79,1.84,-1.35," 11 001000000 000"
"285","maid_of_honour",1.92,0.33,1," 01 000000010 000"
"286","maid",2.22,-1.39,1.09," 01 010000000 000"
"287","maiden",1.91,-0.29,1.03," 01 100000000 000"
"288","major",-1.01,2.03,-0.45," 11 000100000 000"
"289","male",1.5,1.21,1.81," 10 100000001 000"
"290","maniac",-1.64,0.51,0.18," 11 100001000 001"
"291","mannequin",1.29,0.16,0.81," 11 100000000 000"
"292","marine",1.09,1.61,1.95," 11 000100000 001"
"293","marksman",-0.41,2.64,1.57," 10 001000000 000"
"294","marshal",0.95,2.2,0.9," 11 000100000 000"
"295","martyr",1.85,1.72,0.1," 11 000100100 000"
"296","mason",0.23,0.46,0.14," 11 010000000 000"
"297","master",-0.37,2.2,-0.59," 11 000110101 000"
"298","matron",1.11,1.85,-0.79," 01 100000000 000"
"299","mayor",0.72,1.65,-1.58," 11 000100000 000"
"300","mercenary",-2.56,-0.36,2.11," 11 000100000 001"
"301","merchant",0.39,0.31,-0.53," 11 010000000 000"
"302","migrant",0.38,-0.09,-0.18," 11 000100000 000"
"303","milkman",1.49,0.02,-0.2," 11 010000000 000"
"304","miner",1.15,0.88,0.78," 10 010000000 000"
"305","minister",0.23,1.22,-0.41," 11 000000100 000"
"306","miser",-1.61,0.13,-0.82," 11 100000000 000"
"307","misfit",-1.04,-1.26,0.71," 11 100000000 000"
"308","missionary",3.02,0.92,0.06," 11 000000100 000"
"309","monarch",0.68,1.82,-0.25," 11 000100000 000"
"310","monk",2.19,0.46,-1.71," 10 000000100 000"
"311","monster",-1.52,2.39,1.41," 11 100000000 000"
"312","mother",3,1.63,0.17," 01 000000010 001"
"313","murderer",-2.86,1.11,0.39," 11 001000000 001"
"314","mystic",-0.07,0.78,0.15," 11 000000100 000"
"315","nationalist",0.41,1.44,0.84," 11 000100000 000"
"316","nazi",-0.2,2.7,1.51," 11 000100000 000"
"317","neurotic",0.29,-0.63,0.29," 11 000001000 000"
"318","news_agent",0.56,-0.09,-0.19," 11 010000000 000"
"319","newscaster",1.77,0.38,0.51," 11 010100000 000"
"320","night_watchman",0.99,0.38,-1.22," 10 011000000 000"
"321","nitwit",0.39,-1.56,1.9," 11 100000000 000"
"322","noble",0.19,1.45,-0.47," 11 000100000 000"
"323","nobody",-0.36,-1.48,-0.56," 11 100000000 000"
"324","nomad",0.8,-0.69,-0.89," 11 000100000 000"
"325","nonconformist",0.07,-0.14,0.53," 11 100000000 000"
"326","nun",2.01,-0.6,-0.65," 01 000000100 000"
"327","nurse",2.86,1.08,1.18," 11 000001000 001"
"328","nymph",0.72,-0.8,1.27," 01 000000001 000"
