"","term","E","P","A","instcodes"
"251","flatterer",-1.8,-1,1.9," 11 100000000 000"
"252","flunk_out",-1.3,-2,0.4," 11 000010000 000"
"253","food_manufacturing_worker",0.58,-1,0," 11 010000000 000"
"254","fool",-1.3,-2,0," 11 100000000 000"
"255","foreigner",0.28,0.6,0.6," 11 000100000 000"
"256","forester",0.71,0,-1," 10 010000000 000"
"257","former_pupil",0.33,-1,1.4," 11 000010000 000"
"258","foster_child",0.08,-2,0," 11 000000010 001"
"259","foster_parent",0.84,0.8,-1," 11 000000010 001"
"260","friend",1.28,1,0.8," 11 100000000 000"
"261","fugitive",-1.71,-1.32,1.43," 11 001000000 001"
"262","galvanizer",0.52,0,-1," 11 100000000 000"
"263","gambler",-1.22,0.08,1.99," 11 110000000 000"
"264","gangster",-2.3,2.1,1.5," 10 011000000 000"
"265","garbage_collector",0.75,-1,-1," 11 010000000 000"
"266","gay",-1.5,-1,0.2," 11 000000001 000"
"267","geisha",-0.3,-1,0.5," 01 010000001 000"
"268","general_manager",0.83,1.4,-1," 11 010000000 000"
"269","genius",1.44,1.8,-1," 11 101111000 000"
"270","gentleman",2.11,1.5,-2," 10 100000000 000"
"271","germ_carrier",-1.3,0,0," 11 000001000 000"
"272","ghost",-2.5,0.3,0.6," 11 000000100 000"
"273","gigolo",-2.3,-1,1.4," 10 010000001 001"
"274","girl",0.36,-1,1.3," 01 100000001 000"
"275","girlfriend",1.7,0.3,1.01," 01 000000001 001"
"276","glutton",-0.2,0.1,1.6," 11 100000000 000"
"277","go_between",1.05,1,-1," 11 100000000 000"
"278","god",1.89,2.1,-2," 11 000000100 000"
"279","golfer",0.8,0.8,0.5," 11 100000000 000"
"280","good_listener",1.72,0.9,-2," 11 100000000 000"
"281","good_natured_joe",2.11,1.4,0," 10 100000000 000"
"282","gossip",-0.8,0.1,2.9," 11 100000000 000"
"283","gourmet",-0.2,0.3,0.3," 11 100000000 000"
"284","government_minister",-0.3,1.6,-2," 11 000100000 000"
"285","government_official(local)",0.43,0,-1," 11 000100000 000"
"286","government_official_(national)",1,1,-1," 11 000100000 000"
"287","graduate_assistant",0.72,0,0," 11 000010000 000"
"288","graduate_student",0.92,0.4,-1," 11 000010000 000"
"289","grandchild",0.32,-1,1.9," 11 000000010 001"
"290","granddaughter",0.52,-1,2.2," 01 000000010 001"
"291","grandfather",1.76,1.4,-2," 10 000000010 001"
"292","grandmother",1.48,0,-2," 01 000000010 001"
"293","grandson",0.48,-1,1.4," 10 000000010 001"
"294","granny",0.33,0.5,0," 01 000000010 000"
"295","greedy_person",-1.4,0.3,1.5," 11 100000000 000"
"296","greenhorn",-0.4,-2,1.8," 11 100000000 000"
"297","grind",2.11,0.9,-2," 11 000010000 000"
"298","guarantor",1.12,1.5,-1," 11 011000000 000"
"299","guard",0.12,0.4,-1," 11 010000000 001"
"300","guest",0.59,0.64,0.61," 11 100000010 000"
"301","gynecologist",1.72,1.6,-1," 11 000001001 101"
"302","habitual_criminal",-2.5,0,0.5," 11 001000000 001"
"303","handicapped_person",-0.4,-2,-2," 11 001001000 000"
"304","handsome_man",0.88,0.8,0," 10 100000000 000"
"305","hardened_criminal",-3.4,1.5,0.4," 11 001000000 001"
"306","he_man",1.04,1.3,2.4," 10 100000000 000"
"307","head_teacher",0.57,0.8,-1," 11 000010000 000"
"308","hearer",0.08,0,-1," 11 100000000 000"
"309","henpecked_husband",-0.6,-2,-1," 10 000000010 000"
"310","hero",1.92,2.6,1.7," 10 100000000 000"
"311","hick",-0.4,-1,0," 11 100000000 000"
"312","high_school_boy",0,0.2,2," 10 000010000 000"
"313","high_school_girl",-0.2,0,2.7," 01 000010000 000"
