"","term","E","P","A","instcodes"
"457","tot",1.43,-1,1.23," 11 000000010 001"
"458","trainee",0.88,-0.905,-0.26," 11 011111100 000"
"459","traitor",-2.58,-0.495,-0.405," 11 100100000 000"
"460","traveler",1.595,0.49,0.95," 11 110000000 000"
"461","troublemaker",-1.855,0.42,1.565," 11 100000000 000"
"462","truant",-1.105,-0.33,-0.045," 11 000010000 000"
"463","true_love",3.215,2.915,1.405," 11 000000001 000"
"464","tutor",1.79,1.3,-0.235," 11 000010000 000"
"465","tyke",1.105,-0.78,1.395," 11 100000010 001"
"466","uncle",1.74,1.15,0.655," 10 000000010 000"
"467","underachiever",-1.53,-2.01,-1.755," 11 010010000 100"
"468","underdog",0.885,-0.04,0.18," 11 100100000 000"
"469","undergraduate",1.71,0.33,1.43," 11 000010000 000"
"470","unemployed_person",-1.485,-2.37,-1.665," 11 010000000 000"
"471","union_member",0.68,0.555,0.585," 11 010000000 000"
"472","university_student",1.645,0.435,1.685," 11 000010000 000"
"473","vacationer",1.9,0.885,1.075," 11 110000000 000"
"474","victim",-1.965,-2.405,-1.895," 11 101000001 000"
"475","vigilante",-0.33,0.845,1.305," 11 001000000 001"
"476","villain",-2.545,0.85,1.135," 11 001000000 000"
"477","vip",1.545,2.52,1.6," 11 011100000 000"
"478","visitor",1.785,0.1,0.625," 11 100000000 000"
"479","voter",1.815,1.24,0.5," 11 000100000 000"
"480","voyeur",-0.97,-0.09,-0.73," 11 000000001 000"
"481","waiter",1.01,-0.14,1.195," 11 010000000 000"
"482","waitress",1.385,0.115,1.57," 01 010000000 000"
"483","white_supremacist",-3.16,-1.04,0.805," 11 000100000 000"
"484","whiz_kid",1.85,1.19,0.675," 11 000010000 000"
"485","whore",-2.145,-1.63,1.205," 01 011000001 001"
"486","widow",-0.405,-0.955,-1.23," 01 000000010 000"
"487","widower",-0.69,-0.955,-1.55," 10 000000010 000"
"488","wife_abuser",-3.755,-0.765,0.97," 10 001000010 001"
"489","wife",2.605,1.72,1.51," 01 000000011 001"
"490","windbag",-0.81,-0.285,0.84," 11 100000000 000"
"491","winner",2.455,2.6,2.435," 11 100100000 000"
"492","witness",1.05,1.48,-0.18," 11 001000000 000"
"493","woman",1.885,0.64,0.915," 01 100000001 000"
"494","womanizer",-2.005,-0.2,1.05," 10 000000001 101"
"495","worker",1.57,0.7,0.85," 11 010000000 010"
"496","workman",1.475,1.29,1.415," 10 010000000 000"
"497","workmate",1.545,0.71,0.855," 11 011111100 000"
"498","yes_man",-0.27,-1.065,-0.06," 11 010100000 000"
"499","youngster",1.23,-0.625,2.045," 11 100000010 000"
"500","youth",1.77,-0.23,1.835," 11 100000010 000"
