"","term","E","P","A","instcodes"
"341","josh",0.08,0.24,0.92," 10 111111111 000"
"342","jostle",-0.93,1.04,1.46," 10 101000011 000"
"343","judge",-0.74,0.82,0.59," 01 111111111 100"
"344","kick",-2.39,1.61,2.14," 10 001000000 001"
"345","kid",0.21,0.48,0.76," 10 100100011 000"
"346","kill",-3.69,1.93,2.28," 10 001100000 101"
"347","kiss",2.85,1.35,1.5," 10 000000011 001"
"348","laud",1,1.36,0.08," 10 111111111 110"
"349","laugh_at",-1.57,0.45,1.55," 10 111111111 100"
"350","laugh_with",2.52,1.36,1.28," 10 111111111 000"
"351","lead",1.29,1.75,0.75," 10 100100011 000"
"352","leave",-1.37,1.43,0.83," 10 111111111 010"
"353","lie_to",-2.45,-0.27,0.67," 01 111100011 000"
"354","like",2.56,1.16,0.66," 01 111111111 100"
"355","listen_to",2.71,0.61,-1," 10 111111111 000"
"356","loathe",-2.25,0.29,0.04," 01 111111111 100"
"357","look_at",0.21,-0.18,-0.32," 10 111111111 100"
"358","love",3.41,2.39,0.5," 01 100000011 000"
"359","lull",1.35,0.17,-1.24," 01 111101011 000"
"360","lure",-0.68,1.87,0.71," 01 111100001 000"
"361","mace",-1.27,2,1.73," 10 001000000 001"
"362","make_love_to",2.78,1.84,1.06," 10 000000001 001"
"363","malign",-2.4,-0.33,1," 10 111111111 010"
"364","manipulate",-2.48,1.58,0.74," 01 111111111 100"
"365","marry",2.56,1.19,0.53," 10 000000001 010"
"366","massage",2.2,1.12,-0.4," 10 110001011 101"
"367","master",-1.03,2.03,0.77," 01 001100001 000"
"368","medicate",1.48,1.09,-0.43," 10 000001010 100"
"369","menace",-2.23,1.38,1.42," 01 101100000 000"
"370","mimic",-1.71,-0.07,1.54," 10 110010010 010"
"371","misinform",-1.82,0.47,0.32," 01 110100010 000"
"372","misjudge",-1.79,-0.03,0.52," 01 111111111 000"
"373","mislead",-2.04,1.04,0.83," 01 111101110 000"
"374","miss",0.03,0.79,-0.62," 01 100000010 010"
"375","misunderstand",-0.77,-0.19,-0.31," 01 111111111 000"
"376","mock",-1.92,0.8,1.32," 10 100100011 000"
"377","molest",-3.23,1.94,1.68," 10 000000001 001"
"378","monitor",-0.21,0.55,-0.52," 10 011111110 110"
"379","monopolize",-2.03,1.57,0.8," 01 110110111 010"
"380","mortify",-2.44,1.2,1," 01 111111111 000"
"381","mother",1.38,1.5,-0.31," 10 000001010 001"
"382","mug",-2.72,1.64,2.24," 10 101000000 001"
"383","murder",-3.36,2.04,2.24," 10 101000000 011"
"384","nab",-1.28,1.62,1.31," 10 001000000 001"
"385","nag",-1.68,0.76,0.41," 10 100000011 000"
"386","nail",-1.48,2.14,1.73," 10 001000000 001"
"387","need",2.14,0.28,-0.38," 01 100000011 010"
"388","needle",-1.95,1.14,1.38," 10 111111111 000"
"389","neglect",-2.31,0.65,0.35," 01 111111111 110"
"390","negotiate_with",0.73,1.63,0.5," 10 111111111 000"
"391","nestle",2,0.52,-0.67," 10 000000011 001"
"392","notice",0.87,0.27,0.2," 01 111111111 010"
"393","nudge",0.08,0.37,0.46," 10 111111111 001"
"394","nuzzle",1.89,0.36,0.25," 10 000000011 001"
"395","obey",1,-0.64,0.08," 10 111111111 000"
"396","oblige",1.44,0.22,-0.06," 01 111111111 000"
"397","observe",0.33,-0.3,-1," 10 111111111 100"
"398","obstruct",-1.38,1.67,1.54," 10 111111111 011"
"399","offend",-1.92,0.64,0.76," 01 111111111 000"
"400","ogle",-0.71,0.64,0.57," 10 000000001 000"
"401","oppose",-0.31,1.24,1.21," 10 111111111 010"
"402","oppress",-2.62,2.19,0.86," 01 000100010 000"
"403","order",-1.03,2.17,0.93," 10 111111111 000"
"404","ostracize",-2.32,1.68,0.68," 01 100100110 010"
"405","outrage",-1.9,1.97,1.63," 01 111111111 000"
"406","outwit",-0.09,1.53,1.16," 01 111111111 000"
"407","overhear",-0.33,0.12,-0.12," 01 011100010 010"
"408","overlook",-1.81,0.54,0," 01 011111110 010"
"409","overrate",-0.59,0.63,0.72," 01 111110000 000"
"410","overwhelm",0.62,1.14,0.93," 10 101101011 001"
"411","overwork",-2.45,1.97,0.39," 01 010110010 100"
"412","pacify",1.84,0.8,-1.36," 01 111111111 000"
"413","pamper",1.38,0.69,-0.38," 10 110001011 100"
"414","parody",-0.36,0.43,0.64," 10 111111111 010"
"415","pass",1.59,1.55,-0.34," 10 100000000 010"
"416","patronize",-0.76,1.36,0.4," 01 111111111 000"
"417","pay",1.62,1,0.06," 10 010000000 000"
"418","pay_for",1.13,0.53,0.38," 10 110000010 100"
"419","peek_at",-0.74,-0.15,0.32," 10 100000011 000"
"420","penalize",-0.58,1.77,0.85," 10 010110010 000"
"421","persecute",-2.52,2.26,1.03," 01 001100100 000"
"422","persuade",-0.32,1.87,0.74," 01 111111111 100"
"423","pervert",-2.35,1.09,1," 01 000000001 001"
"424","pester",-1.78,0.53,1.22," 10 110000011 010"
"425","pet",1.2,0.93,0.07," 10 000000011 001"
"426","placate",0.69,1.31,-0.63," 01 111111111 000"
"427","play_with",2.09,0.77,1.36," 10 100000011 100"
"428","please",2.6,1,-0.64," 01 111111111 100"
"429","plot_against",-2.46,2.27,1.15," 01 100100000 010"
"430","poison",-3.45,1.71,0.42," 01 101001010 100"
"431","pooh_pooh",-0.75,-0.13,0.21," 10 111111111 000"
"432","praise",2.21,0.86,0.03," 10 111111111 000"
"433","pray_for",2.6,1.03,-1.47," 01 000000100 100"
"434","prod",-0.93,1.04,0.39," 10 101001011 101"
"435","prompt",1,0.88,0.19," 10 111111111 010"
"436","prosecute",-1.36,1.16,0.32," 10 001000000 010"
"437","protect",2.46,2.42,0.88," 10 101101010 010"
"438","provoke",-1.21,1.45,1.59," 01 111111111 000"
"439","psychoanalyze",0.04,1.79,0.33," 10 000001000 100"
"440","punch",-2.78,1.31,1.84," 10 101000000 001"
"441","punish",-0.46,1.75,0.5," 10 111111111 100"
"442","pursue",-0.33,0.97,1.43," 10 001101001 000"
"443","push",-1.79,1.09,1.56," 10 101000010 001"
"444","putdown",0.24,1.66,1.03," 01 111111111 000"
"445","quarrel_with",-1.48,1.09,1.48," 10 111111111 000"
"446","query",-0.1,0.55,0," 10 111111111 000"
"447","question",0.16,0.97,0.12," 10 111111111 000"
"448","quiet",0.22,1.19,-0.58," 10 111111111 000"
"449","quiz",0.4,0.76,0.36," 10 111111111 000"
"450","radicalize",-1.13,1.43,1.09," 01 000100100 000"
"451","rally",0.42,1.28,1.33," 01 100111111 100"
"452","rankle",-1.06,1.06,1.06," 01 111111111 000"
"453","rape",-3.36,2.12,2.48," 10 100000001 001"
"454","rattle",-1.5,0.81,1.03," 01 111111111 000"
"455","ravish",0.45,1.4,0.95," 10 000000001 001"
