"","term","E","P","A","instcodes"
"174","lazy",-1.55,-1.13,-1.52," 10 010000000 000"
"175","lonely",-1.175,-0.395,-1.685," 10 100000000 000"
"176","lonesome",-1.045,-0.51,-1.71," 10 100000000 000"
"177","lovesick",-0.82,-0.175,-0.64," 10 100000000 000"
"178","low",-1.88,-0.745,-1.755," 10 100000000 000"
"179","lower_class",0.1,0.21,0.545," 10 001000000 000"
"180","loyal",2.2,1.765,0.985," 10 010000000 000"
"181","lucky",1.98,1.205,1.475," 10 000100000 000"
"182","male",0.99,1.945,1.34," 10 001000000 000"
"183","married",0.65,0.54,0.005," 10 001000000 000"
"184","masculine",0.675,1.615,1.305," 10 010000000 000"
"185","mature",1.57,1.67,0.43," 10 010100000 000"
"186","mediocre",-1.125,-1.195,-1.145," 10 000100000 000"
"187","melancholy",-1.405,-0.675,-1.4," 10 100000000 000"
"188","middle_class",1.475,1.085,1.225," 10 001000000 000"
"189","mischievous",0.435,0.365,1.665," 10 010000000 000"
"190","miserable",-1.66,-0.565,-1.35," 10 100000000 000"
"191","model",1.875,1.455,1.43," 10 000100000 000"
"192","modern",1.44,1.57,2.04," 10 000100000 000"
"193","modest",1.695,0.775,0.24," 10 010000000 000"
"194","mortified",-1.74,-0.23,-1.605," 10 100000000 000"
"195","motivated",0.095,0.495,0.445," 10 010100000 000"
"196","moved",1.775,1.69,1.3," 10 100000000 000"
"197","narrow_minded",-1.78,-1.52,-1.555," 10 010000000 000"
"198","neighborly",2.185,0.975,1.18," 10 000100000 000"
"199","nervous",-1.265,-0.025,-0.54," 10 100010000 000"
"200","noble",1.21,1.245,0.865," 10 000100000 000"
"201","non_autonomous",-1.445,-0.915,-0.12," 10 000100000 000"
"202","non_corruptible",1.46,1.165,0.25," 10 010100000 000"
"203","non_procrastinating",1.595,1.285,1.29," 10 010000000 000"
"204","obedient",0.09,-0.76,-0.905," 10 010000000 000"
"205","offensive",-0.96,0.565,1.105," 10 010000000 000"
"206","old",-0.27,-0.815,-1.51," 10 001000000 000"
"207","optimistic",2.25,2.02,2.23," 10 110000000 000"
"208","outgoing",1.22,1.43,1.99," 10 010000000 000"
"209","outraged",0.46,1.62,1.23," 10 100010000 000"
"210","outspoken",1.015,1.2,1.37," 10 010000000 000"
"211","overjoyed",1.72,1.66,2.2," 10 100010000 000"
"212","overwhelmed",-1.355,-0.63,-1.13," 10 100000000 000"
"213","passionate",1.905,1.88,2.065," 10 110000000 000"
"214","patient",1.67,1.005,-0.09," 10 010000000 000"
"215","perceptive",1.61,1.325,1.59," 10 010000000 000"
"216","persistent",1.915,1.64,1.335," 10 010000000 000"
"217","petrified",-1.705,-0.16,-1.075," 10 100000000 000"
"218","plain",1.685,1,-0.2," 10 000100000 000"
"219","playful",0.49,0.465,1.67," 10 010000000 000"
"220","pleased",2.035,1.605,1.97," 10 100010000 000"
"221","polite",2.135,1.41,1.535," 10 010000000 000"
"222","poor",-0.995,-0.765,-0.995," 10 001000000 000"
"223","popular",1.915,1.525,1.78," 10 001100000 000"
"224","powerful",1.635,1.84,1.705," 10 001100000 000"
"225","principled",1.72,1.425,0.875," 10 010000000 000"
"226","procrastinating",-1.57,-1.1,-1.26," 10 000100000 000"
"227","proud",2.13,1.985,1.96," 10 100010000 000"
"228","quarrelsome",-1.25,0.235,0.605," 10 010000000 000"
"229","quiet",0.975,-0.165,-1.075," 10 000100000 000"
"230","regretful",-1.275,-0.255,-1.07," 10 100000000 000"
