"","term","E","P","A","instcodes"
"399","uncertain",-0.42,-0.99,-0.5," 10 010000000 000"
"400","unconventional",0.68,0.58,1.32," 10 010000000 000"
"401","understanding",2.17,1.31,-1.16," 10 010000000 000"
"402","uneducated",-1.7,-1.95,-1.05," 10 001000000 000"
"403","unemployed",-1.87,-1.37,-0.26," 10 001000000 000"
"404","unfair",-2.01,0.29,0.24," 10 010000000 000"
"405","unforgiving",-2.57,-1.48,0.56," 10 010000000 000"
"406","unfriendly",-1.47,-0.47,-0.31," 10 010100000 000"
"407","ungrateful",-2.21,-0.6,0.21," 10 010000000 000"
"408","unhappy",-1.67,-1.05,-0.27," 10 100010000 000"
"409","unhealthy",-1.33,-1.42,-0.98," 10 000100000 000"
"410","unkind",-1.97,-0.34,0.79," 10 010000000 000"
"411","unlucky",-1.05,-0.93,-0.22," 10 000100000 000"
"412","unpopular",-1.07,-0.97,-0.11," 10 000100000 000"
"413","unreasonable",-1.48,-0.01,0.38," 10 010000000 000"
"414","unreliable",-2.1,-0.93,0.94," 10 010000000 000"
"415","unromantic",-1.26,-0.5,-0.71," 10 010000000 000"
"416","unselfish",2.07,0.69,-0.14," 10 010000000 000"
"417","unsophisticated",-0.62,-1.39,0.34," 10 010000000 000"
"418","unsportsmanlike",-1.76,-0.97,1.09," 10 010000000 000"
"419","unstable",-1.31,-1.2,0.02," 10 010000000 000"
"420","unsuccessful",-1.09,-1.07,-0.79," 10 000100000 000"
"421","vain",-1.64,-0.45,0.97," 10 010000000 000"
"422","vengeful",-1.61,0.55,1.11," 10 010000000 000"
"423","virtuous",1.4,1.1,-0.43," 10 010000000 000"
"424","vivacious",1.54,1.23,2.41," 10 000100000 000"
"425","vulgar",-2.02,0.41,1.38," 10 000100000 000"
"426","warm",2.05,0.56,0.2," 10 010000000 000"
"427","weak",-0.68,-2.13,-0.98," 10 000100000 000"
"428","wealthy",1.09,1.68,-0.12," 10 001000000 000"
"429","well_bred",1.13,0.9,0.01," 10 001000000 000"
"430","white",0.85,0.9,0.23," 10 001000000 000"
"431","wholesome",1.08,0.62,0.45," 10 010000000 000"
"432","widowed",-1.1,-0.99,-0.78," 10 001000000 000"
"433","wild",-0.5,0.43,2.39," 10 010000000 000"
"434","wise",2.03,1.43,-1.68," 10 010000000 000"
"435","wishy_washy",-0.94,-1.23,0.41," 10 010000000 000"
"436","withdrawn",-0.72,-1.24,-1.14," 10 010000000 000"
"437","witty",0.89,1.05,1.28," 10 010000000 000"
"438","worried",-1.07,-0.52,-0.63," 10 110000000 000"
"439","worthless",-1.7,-1.43,0.3," 10 000100000 000"
"440","worthy",1.71,1.33,-0.2," 10 000100000 000"
"441","young",1.49,0.22,2.2," 10 001000000 000"
