"","term","E","P","A","instcodes"
"358","patron",1.43,0.84,-0.13," 11 010100000 000"
"359","pauper",0.34,-1.74,-0.24," 11 010000000 000"
"360","peacemaker",1.7,0.64,0.05," 11 100100000 000"
"361","peasant",1.38,-1.56,0.49," 11 010100000 000"
"362","pedestrian",0.34,-0.35,-0.17," 11 100000000 000"
"363","peer",0.07,0.41,-0.52," 11 100100000 000"
"364","pensioner",1.4,-1.52,-1.96," 11 110000010 000"
"365","perjuror",-2.17,-0.04,0.38," 11 001000000 000"
"366","pervert",-0.3,-0.02,0.02," 11 000000001 001"
"367","pest",-2.01,-0.59,2.17," 11 100000000 000"
"368","philosopher",1.44,0.93,-1," 11 000010000 000"
"369","photographer",1.31,0.74,1.15," 11 010000000 000"
"370","pilgrim",2.56,0.33,-0.97," 11 000000100 000"
"371","pioneer",0.96,0.21,0.08," 11 010111000 000"
"372","plaintiff",-0.18,0.7,-0.14," 11 001000000 000"
"373","playmate",1.47,1.04,2.14," 11 100000000 000"
"374","poisoner",-0.77,-0.33,-0.88," 11 001000000 000"
"375","policeman",-0.39,1.92,1.26," 10 001000000 001"
"376","policewoman",-0.51,0.74,1.01," 01 001000000 001"
"377","political_prisoner",-0.11,-0.35,0.54," 11 000100000 000"
"378","politician",-0.19,0.6,-0.26," 11 000100000 000"
"379","pope",2.75,3.01,-1.31," 10 000000100 000"
"380","postman",1.84,0.14,0.11," 10 010000000 000"
"381","preacher",2.09,0.89,-0.01," 11 000000100 000"
"382","prefect",-0.66,1.21,0.92," 10 000100100 000"
"383","premier",-0.25,1.07,-0.91," 11 000100000 000"
"384","president",0.97,2.67,0.2," 11 000100000 000"
"385","priest",1.98,0.98,-1.15," 10 000000100 000"
"386","prince",1.83,1.9,1.13," 10 000100000 000"
"387","princess",1.03,0.62,-0.32," 01 000100000 000"
"388","prison_screw",-0.56,0.85,0.95," 11 001000000 001"
"389","prisoner",-1.9,-0.73,-0.09," 11 001000000 000"
"390","prodigy",0,0.81,0.57," 11 000010000 000"
"391","professional",0.65,0.48,0.98," 11 011111000 000"
"392","professor",1.33,1.61,-1.36," 11 000010000 000"
"393","profiteer",0.8,1.43,0.23," 11 010000000 000"
"394","prophet",1.83,1.24,-0.75," 11 000000100 000"
"395","propogandist",-0.6,0.89,1.27," 11 000100000 000"
"396","proprietor",0.83,-0.04,-0.26," 11 010000000 000"
"397","prosecutor",-1.04,1.27,-0.39," 11 001000000 001"
"398","protector",2.42,2.23,1.69," 11 100000000 000"
"399","protégé",0.36,1.1,0.83," 11 010111100 000"
"400","protestant",-0.03,-0.53,0.14," 11 000000100 000"
"401","protester",0.17,-0.01,2.12," 11 000100000 000"
