"","term","E","P","A","instcodes"
"409","half_sister",0.8,-0.01,1.24," 01 000000010 000"
"410","halfback_(football)",0.38,2.2,2.85," 10 010010000 001"
"411","handicapped_person",1.7,-1.44,-0.59," 11 001001000 000"
"412","handyman",1.71,0.95,0," 10 110000000 000"
"413","hanger_on",-0.54,-1.88,0.06," 11 100000000 000"
"414","harlot",-1.16,-0.69,1.29," 01 010000001 001"
"415","has_been",-0.25,-1.68,-1.69," 11 010110000 000"
"416","he_man",1.05,2.36,1.64," 10 100000000 000"
"417","headwaiter",1.17,1.02,1.29," 10 010000000 000"
"418","heel",-0.49,-1.65,-0.28," 11 100000000 000"
"419","henchman",-1.72,0.54,-0.69," 10 001000000 001"
"420","hermaphrodite",0.08,-1.05,0.31," 11 000001000 000"
"421","hermit",0.2,-2.09,-2.09," 11 100000000 000"
"422","hero",2.9,2.95,2.05," 10 100000000 000"
"423","heroine",2.9,2.71,2.5," 01 100000000 000"
"424","heterosexual",1.04,0.97,0.49," 11 000000001 000"
"425","hick",0.04,-0.72,-0.73," 11 100000000 000"
"426","high_school_teacher",1.87,1.68,0.05," 11 000010000 000"
"427","highwayman",0.27,-0.06,-0.11," 10 001000000 001"
"428","hillbilly",0.75,-1.16,-0.9," 11 100000000 000"
"429","hindu",1.18,0.2,-0.78," 11 000000100 000"
"430","hippie",1.84,-0.25,1.1," 11 100000000 000"
"431","hobo",0.5,-2.4,-1.81," 11 100000000 000"
"432","hog_farmer",1.6,-0.11,-1.67," 11 010000000 000"
"433","homebody",0.87,-1.09,-0.95," 11 100000010 000"
"434","homemaker",2.27,-0.41,-0.09," 11 000000010 000"
"435","homo",1.18,-0.81,0.43," 10 000000001 000"
"436","homosexual",1.64,-0.42,1.05," 11 000000001 000"
"437","hood",-0.86,0.31,1.21," 10 001000000 000"
"438","hoodlum",-1.63,-0.6,1.67," 10 001000000 000"
"439","hooker",-1.56,-1.82,1.85," 01 010000001 001"
"440","hooligan",-1.59,-0.64,1.93," 10 100000000 001"
"441","host",2.36,1.49,1.07," 10 100000000 000"
"442","hostage",-0.28,-3.2,-0.1," 11 001100000 001"
"443","hostess",2.44,0.53,1.56," 01 100000000 000"
"444","hothead",-1.4,0.02,1.69," 11 100000000 000"
"445","hotshot",-1.2,0.79,2.12," 11 100000000 000"
"446","house_guest",1.67,-0.61,0.61," 11 000000010 000"
"447","housebreaker",-2.32,0.39,0.98," 11 001000000 000"
