"","term","E","P","A","instcodes"
"235","decorator",0.8,-0.08,0.85," 11 010000000 000"
"236","defendant",0.05,-0.44,0.41," 11 001000000 000"
"237","defenseman_(hockey)",1.45,2.29,2.07," 10 110000000 000"
"238","degenerate",-1.67,-1.66,-0.38," 11 100001001 001"
"239","delinquent",-2.21,-1.13,1.38," 11 001000000 000"
"240","demon",-2.48,2.06,-0.27," 11 100000100 000"
"241","dental_assistant",1.02,0.2,1.02," 01 000001000 001"
"242","dental_hygienist",1.13,0.35,0.87," 01 000001000 001"
"243","dental_technician",1.15,0.5,0.29," 11 000001000 000"
"244","dentist",0.88,1.21,-0.12," 11 000001000 001"
"245","department_head_in_city_government",0.88,1.62,-1.11," 11 000100000 000"
"246","deputy",0.92,1.52,0.28," 11 001000000 001"
"247","desperado",-0.12,0.69,1.36," 11 001000000 001"
"248","detective",1.49,1.38,-0.16," 11 001000000 001"
"249","dietitian",0.68,0.19,0.5," 11 010001000 000"
"250","dike",0.26,-0.18,0.32," 01 000000001 001"
"251","dimwit",-0.91,-2.05,-0.6," 11 100000000 000"
"252","diner",1.08,0.01,-0.06," 11 010000000 000"
"253","disabled_person",0.13,-1.2,-0.53," 11 000001000 000"
"254","disciplinarian",-0.4,1.71,-0.6," 11 000010110 001"
"255","dishwasher",0.52,-1.39,1.01," 11 010000000 000"
"256","district_attorney",1.04,2.28,0.13," 11 001000000 000"
"257","diva",1.28,0.53,1.06," 01 010000000 000"
"258","divorcee_(gender_neutral)",-0.52,-0.19,-0.18," 01 000000010 000"
"259","do_nothing",-1.53,-1.87,-0.52," 11 110000000 000"
"260","doctor",2,2.18,0," 11 000001000 101"
"261","doll",1.44,-0.54,0.84," 01 100000000 000"
"262","dolt",-1.12,-1.76,-0.75," 11 100000000 000"
"263","doorkeeper",0.72,-0.75,-1.11," 10 010000000 000"
"264","doorman",0.6,-0.54,-0.04," 10 010000000 000"
"265","dope",-1.05,-1.35,-0.19," 11 100000000 000"
"266","draftsman",0.49,0.78,0.42," 11 010000000 000"
"267","drag_queen",-0.31,-1.17,1.41," 10 000000001 000"
"268","dragon_(mythical)",-0.44,2.53,-0.12," 11 100000000 001"
"269","dressmaker",0.79,-0.5,-0.38," 11 010000000 000"
"270","drip",-0.57,-0.89,0.43," 11 100000000 000"
"271","driving_instructor",0.25,0.86,-0.61," 11 010010000 000"
"272","dropout",-1.03,-1.91,0.52," 11 000010000 000"
