"","term","E","P","A","instcodes"
"273","thrilled",2.58,2.25,2.33," 10 100010000 000"
"274","timid",-1.29,-1.81,-1.86," 10 010000000 000"
"275","tolerant",2.19,1.6,0.25," 10 010100000 000"
"276","tormented",-3.02,-1.08,-1.23," 10 100000000 000"
"277","touched",2.72,1.97,-0.63," 10 100000000 000"
"278","trusting",2.85,1.98,-0.51," 10 010000000 000"
"279","unadventurous",-0.92,-1.05,-1.34," 10 010000000 000"
"280","unambitious",-1.84,-2.4,-1.88," 10 010000000 000"
"281","understanding",2.93,2.26,-0.04," 10 010000000 000"
"282","uneasy",-1.5,-1.35,-1.21," 10 100000000 000"
"283","unfair",-2.56,-0.37,0.09," 10 010000000 000"
"284","unfriendly",-2.83,-1.11,-0.67," 10 010100000 000"
"285","unhappy",-2.92,-1.91,-2.74," 10 100010000 000"
"286","unimaginative",-1.85,-1.94,-2.32," 10 010000000 000"
"287","unpopular",-1.34,-1.39,-1.63," 10 000100000 000"
"288","unreliable",-2.71,-1.14,-1.46," 10 010000000 000"
"289","upset",-2.48,-1.37,-0.88," 10 100000000 000"
"290","uptight",-2.21,-1.6,-1.06," 10 100000000 000"
"291","vain",-1.89,-0.72,0.41," 10 010000000 000"
"292","vengeful",-2.08,0.24,0.82," 10 010000000 000"
"293","violent",-3.12,0.67,2.02," 10 010000000 000"
"294","virtuous",2.78,2.22,0.5," 10 010000000 000"
"295","warm",2.58,1.33,0.24," 10 010000000 000"
"296","white",1.56,1.57,0.72," 10 001000000 000"
"297","wild",0.45,1.27,3," 10 010000000 000"
"298","wise",2.68,2.35,0.48," 10 010000000 000"
"299","withdrawn",-1.28,-1.49,-1.87," 10 010000000 000"
"300","worried",-2.18,-1.29,-0.9," 10 110000000 000"
"301","young",2.81,1.22,2.81," 10 001000000 000"
