"","term","E","P","A","instcodes"
"403","partner",1.35,1.09,1.11," 11 111000001 000"
"404","passenger",0.78,-0.19,1.27," 11 010000000 000"
"405","patient",-0.36,-1.87,-2.17," 11 000001000 001"
"406","pawnbroker",-1.22,-0.26,-0.93," 11 010000000 000"
"407","peasant",1.57,1,0.58," 11 010100000 000"
"408","pedestrian",0.43,-0.17,0.44," 11 100000000 000"
"409","peeping_tom",-2.47,-1.94,-1.21," 10 001000001 000"
"410","peer",1.29,0.71,1.69," 11 100100000 000"
"411","pervert",-1.4,-0.35,-0.76," 11 000000001 001"
"412","pessimist",-1.2,-1.51,-1.94," 11 100000000 000"
"413","pest",-2.36,-0.83,-1.25," 11 100000000 000"
"414","philanthropist",2,0.95,0.93," 11 100000000 000"
"415","philosopher",0.79,0.93,-0.75," 11 000010000 000"
"416","photographer",0.83,0.31,1.37," 11 010000000 000"
"417","physician",0.74,0.81,-0.63," 11 000001000 001"
"418","physicist",2.01,1.84,0.12," 11 000010000 000"
"419","pickpocket",-2.7,-1.16,-0.64," 11 001000000 000"
"420","pimp",-2.13,-0.7,0.7," 10 011000001 000"
"421","ping_pong_player",1.95,1.51,2.31," 11 100010000 000"
"422","plainclothesman",0.4,1.35,0.33," 11 001000000 000"
"423","plaintiff",0.34,0.19,-0.08," 11 001000000 000"
"424","plumber",1.1,0.87,0.19," 11 010000000 000"
"425","political_prisoner",-0.55,0.33,-0.06," 11 000100000 000"
"426","politician",-1.54,0.45,-0.2," 11 000100000 000"
"427","polymath",2.12,1.74,1.4," 11 100000000 000"
"428","power_station_operator",0.29,0.86,-0.19," 11 010000000 000"
"429","president",1.4,2.48,0.23," 11 000100000 000"
"430","priest",0.84,0.44,-1.11," 10 000000100 000"
"431","priest_(buddhist)",0.97,0.41,-1.1," 10 000000100 000"
"432","prime_minister",1.75,2.18,1.16," 11 000100000 000"
"433","principal",0.41,1.66,-0.41," 11 000010000 000"
"434","prisoner",-1.64,-0.93,-1.86," 11 001000000 000"
"435","probationer",-1.55,-0.74,-1.28," 11 001000000 000"
"436","proctor",-0.72,0.81,-1.48," 11 000010000 000"
"437","professor",1.79,1.22,-0.03," 11 000010000 000"
"438","property_owner",0.68,1.29,0.27," 11 010000000 000"
"439","proprietor",0.71,0.62,0.93," 11 010000000 000"
"440","prosecuting_attorney",0.64,1.48,-0.42," 11 001000000 001"
"441","prosecutor",0.94,1.24,0.3," 11 001000000 000"
"442","prostitute",-1.33,-1.45,0.45," 01 010000001 001"
"443","prostitute_(male)",-2.38,-1.04,-0.36," 10 010000001 001"
"444","psychiatrist",0.84,0.96,-0.24," 11 000001000 000"
"445","psychoanalyst",0.76,0.77,-0.23," 11 000001000 000"
"446","psychologist",0.96,0.93,-0.36," 11 000011000 000"
