"","term","E","P","A","instcodes"
"209","rape",-3.875,0.39,1.225," 10 100000001 001"
"210","rebel_against",0.055,1.005,1.45," 01 000100010 000"
"211","rebuff",-0.18,0.655,0.385," 10 100100101 010"
"212","rebuke",-0.31,0.81,0.095," 10 111111111 000"
"213","refuse",-0.3,0.75,0.19," 10 111111111 000"
"214","rehabilitate",2.325,1.655,0.435," 01 001001000 000"
"215","remember",1.595,0.905,0.39," 01 100100000 010"
"216","remind",1.25,0.68,0.455," 10 111111111 100"
"217","reprimand",-0.395,0.775,0.08," 10 111111111 000"
"218","reproach",-0.245,0.27,0.37," 10 111111111 100"
"219","rescue",3.005,2.38,1.51," 10 101101010 010"
"220","restrain",-0.595,1.07,0.575," 10 001001011 101"
"221","revere",1.05,0.435,0.61," 01 111111111 000"
"222","rib",-0.43,0.6,0.56," 10 110110011 000"
"223","ride",-0.78,0.495,0.645," 10 111111111 000"
"224","ridicule",-2.015,-0.075,0.265," 10 111111111 000"
"225","rob",-3.045,0.11,0.755," 10 111000000 000"
"226","rouse",0.295,0.785,0.765," 10 100101011 100"
"227","runaway_from",-0.83,-0.715,0.535," 10 101000011 000"
"228","satisfy",2.44,1.635,1.07," 01 111111111 100"
"229","scare",-1.015,0.625,0.68," 01 111111111 100"
"230","scold",-0.99,0.965,0.03," 10 111111111 000"
"231","scrutinize",-0.85,0.155,-0.065," 10 111111111 100"
"232","seduce",0.065,1.365,1.42," 01 000000001 000"
"233","seize",-1.3,0.97,0.72," 10 001000000 011"
"234","sell_something",0.875,0.895,0.565," 10 010000000 000"
"235","serenade",2.335,1.105,1.06," 10 000000011 000"
"236","serve",1.59,0.575,0.38," 10 110100010 100"
"237","shackle",-1.255,0.54,0.38," 10 001000000 001"
"238","shoot",-2.91,0.505,0.605," 10 001000000 101"
"239","shun",-1.7,0.11,0.025," 01 100100111 010"
"240","silence",-0.875,0.955,-0.365," 10 111111111 000"
"241","sing_to",2.035,1.245,1.055," 10 000000001 100"
"242","sit_next_to",0.99,0.39,0.38," 10 111111111 000"
"243","sleep_with",1.11,0.87,1.61," 10 000000001 001"
"244","smile_at",2.46,1.65,0.915," 10 111111111 000"
"245","snub",-1.825,-0.035,0.165," 01 100100000 010"
"246","snuggle",2.83,1.48,0.495," 10 000000011 001"
"247","soothe",2.135,1.56,0.255," 10 111111111 100"
"248","spook",-0.615,0.615,0.94," 01 111001100 000"
"249","stroke",1.365,0.57,0.505," 10 000001011 101"
"250","study",1.995,1.66,0.39," 01 111111111 000"
"251","subdue",-0.9,0.655,0.015," 10 001101010 001"
"252","submit_to",-0.24,-0.995,-0.255," 10 001101011 000"
"253","subordinate",-0.84,0.67,0.095," 11 010100100 000"
"254","supervise",1.02,1.795,0.395," 10 111111110 010"
"255","support",2.41,1.675,0.655," 10 110101010 010"
"256","surprise",1.585,1.45,1.215," 10 111111111 000"
"257","swindle",-2.1,0.47,0.795," 01 010000000 000"
"258","talk_to",2.065,1.16,0.545," 10 111111111 100"
"259","teach",2.59,2.355,0.51," 10 111111111 100"
"260","tempt",-0.775,0.975,0.95," 01 111111111 100"
"261","terrorize",-2.71,0.865,0.125," 01 001100000 100"
"262","test",0.055,0.76,0.22," 10 000011100 100"
"263","thank",2.26,1.705,0.765," 10 111111111 000"
"264","threaten",-2.12,0.79,0.625," 10 111111111 000"
"265","tickle",1.355,0.955,1.385," 10 000000011 001"
"266","tip",2.43,1.285,0.67," 10 010000000 000"
"267","torture",-2.955,0.655,-0.03," 10 001000000 101"
"268","trap",-1.845,0.375,0.34," 01 011100000 000"
"269","treat",2.155,1.295,0.76," 10 100000011 100"
"270","undress",1.09,0.675,0.865," 10 000001011 101"
"271","unnerve",-0.71,0.79,0.35," 01 111111111 000"
"272","uplift",2.545,1.9,0.68," 01 111111111 000"
"273","upstage",-0.605,0.915,0.645," 01 111111111 010"
"274","urge",1.025,1.075,0.905," 10 111111111 000"
"275","vex",-0.995,0.52,0.645," 01 111111111 000"
"276","waken",-0.135,0.265,0.12," 10 100001010 001"
"277","watch",0.17,0.35,0.075," 10 111111111 000"
"278","whip",-1.665,1.025,0.28," 10 001000011 001"
