"","term","E","P","A","instcodes"
"351","manager",0.68,1.69,0.28," 11 010000000 000"
"352","maniac",-1.385,0.51,1.105," 11 100001000 001"
"353","masochist",-2.015,-1.77,-1.26," 11 000000001 100"
"354","masseuse",0.75,0.205,0.16," 01 010001001 001"
"355","mate",2.34,1.11,1.92," 11 100000001 001"
"356","mayor",1.355,2.265,1.05," 11 000100000 000"
"357","medic",0.61,-0.055,1.11," 11 000001000 000"
"358","mental_patient",-1.085,-0.615,-1.06," 11 000001000 001"
"359","mentor",1.545,1.225,0.6," 11 011111100 000"
"360","miser",-1.8,-1.225,-0.865," 11 100000000 000"
"361","miss",1.595,-0.64,1.855," 01 100000001 000"
"362","missionary",-0.135,0.12,-1.285," 11 000000100 000"
"363","mistress",1.33,0.685,1.225," 01 000000001 001"
"364","moron",-0.65,-2.045,-1.6," 11 100000000 000"
"365","moslem",0.165,-0.14,-0.9," 11 000000100 000"
"366","mother",3.48,2.31,1.365," 01 000000010 001"
"367","mother_in_law_(maternal)",1.075,0.695,0.01," 01 000000010 000"
"368","mother_in_law_(paternal)",0.675,0.42,-0.62," 01 000000010 000"
"369","mourner",0.085,-0.5,-2.15," 11 000000100 100"
"370","musician",2.28,1.185,1.605," 11 010010000 000"
"371","negotiator",0.685,1.345,1.39," 11 010100000 000"
"372","neighbor",1.13,0.37,0.75," 11 100000000 000"
"373","nephew",1.455,-0.15,1.97," 10 000000010 000"
"374","neurotic",-1.315,-0.99,-0.66," 11 000001000 000"
"375","newcomer",0.97,-0.04,0.605," 11 100000000 000"
"376","newscaster",1.635,1.155,2.035," 11 010100000 000"
"377","niece_(maternal)",1.78,-0.845,2.04," 01 000000010 000"
"378","niece_(paternal)",1.755,-0.79,2.015," 01 000000010 000"
"379","night_watchman",0.665,0.59,-0.765," 10 011000000 000"
"380","nobody",0.095,-1.22,-0.08," 11 100000000 000"
"381","non_commissioned_officer",1.29,1.46,1.225," 11 000100000 000"
"382","nonconformist",1.285,0.92,0.695," 11 100000000 000"
