"","term","E","P","A","instcodes"
"311","panicked",-1.52,-1.26,-0.1," 10 100000000 000"
"312","passionate",2.42,1.4,1.65," 10 110000000 000"
"313","passive",-0.38,-0.81,-0.3," 10 010000000 000"
"314","patient",1.56,0.85,-0.59," 10 010000000 000"
"315","peaceful",1.89,0.59,0.05," 10 110000000 000"
"316","pensive",0.33,0.35,-0.58," 10 010000000 000"
"317","perceptive",1.89,1.64,0.55," 10 010000000 000"
"318","permissive",-0.36,0.04,0.51," 10 010000000 000"
"319","persecuted",-1.5,-0.66,-0.19," 10 001000000 000"
"320","persistent",1.08,1.18,0.88," 10 010000000 000"
"321","persuasive",1.36,1.44,0.72," 10 000100000 000"
"322","perverted",-1.44,-0.53,0.04," 10 011000000 000"
"323","pessimistic",-1.37,-0.25,-0.39," 10 110000000 000"
"324","petrified",-2.14,-1.81,-0.83," 10 100000000 000"
"325","petty",-1.64,-1.24,-0.2," 10 010000000 000"
"326","pitiful",-1.91,-1.34,-0.42," 10 010000000 000"
"327","playful",2.04,0.79,1.36," 10 010000000 000"
"328","pleased",1.54,1.24,1," 10 100010000 000"
"329","poised",1.04,1.14,0.56," 10 010000000 000"
"330","polite",1.88,1,0.48," 10 010000000 000"
"331","pompous",-1.37,0,0.22," 10 010000000 000"
"332","poor",-0.77,-1.11,-0.36," 10 001000000 000"
"333","popular",1.58,1.53,1.22," 10 001100000 000"
"334","possessive",-1.04,0.06,-0.18," 10 010000000 000"
"335","powerful",1.58,2.06,0.61," 10 001100000 000"
"336","powerless",-1.55,-1.91,-0.63," 10 001100000 000"
"337","practical",0.93,0.96,0.14," 10 010000000 000"
"338","prejudiced",-2.1,-0.51,-0.71," 10 010000000 000"
"339","preoccupied",-0.42,-0.65,0.21," 10 010000000 000"
"340","promiscuous",-0.68,0.04,1.28," 10 010000000 000"
"341","protestant",0.56,0.28,-0.23," 10 001000000 000"
"342","proud",2.12,1.67,0.94," 10 100010000 000"
"343","provocative",0.76,0.97,1.5," 10 010000000 000"
"344","quarrelsome",-1.09,-0.1,-0.04," 10 010000000 000"
"345","quiet",-0.11,-0.47,-0.91," 10 000100000 000"
"346","rational",1.3,0.6,0.08," 10 010000000 000"
"347","reasonable",1.56,1.2,0.26," 10 010000000 000"
"348","rebellious",0.58,0.86,1.43," 10 010000000 000"
"349","reckless",-0.6,-0.21,1.3," 10 010000000 000"
"350","regretful",-1.46,-0.98,-0.65," 10 100000000 000"
"351","rejected",-2.03,-1.27,-0.05," 10 000100000 000"
"352","relaxed",1.92,0.8,0.28," 10 100100000 000"
"353","reliable",1.77,1.44,0.12," 10 010000000 000"
"354","relieved",2.17,1.35,1," 10 100000000 000"
"355","religious",1.03,0.53,-0.5," 10 000100000 000"
"356","remorseful",-1.31,-0.37,-1.06," 10 100000000 000"
"357","resentful",-1.58,-0.9,-0.54," 10 100000000 000"
"358","resigned",0.33,0.17,-0.27," 10 010000000 000"
"359","respectful",2.16,1.43,0.46," 10 110000000 000"
"360","responsible",1.55,1.4,0.17," 10 010000000 000"
"361","restless",-0.58,-0.51,0.54," 10 010000000 000"
"362","reverent",0.57,-0.21,-0.27," 10 110000000 000"
"363","rich",1.72,1.99,-0.26," 10 001000000 000"
"364","rigid",-0.65,-0.34,-0.53," 10 010000000 000"
"365","romantic",1.74,1.36,1.28," 10 010000000 000"
"366","rude",-1.85,-0.41,0.67," 10 010000000 000"
"367","ruthless",-0.81,0.76,0.2," 10 010000000 000"
"368","sad",-1.88,-1.46,-1.25," 10 100000000 000"
"369","sadistic",-1.68,0.25,0.73," 10 010000000 000"
"370","sarcastic",0.11,0.8,0.75," 10 010000000 000"
"371","satisfied",2,1.26,0.44," 10 100000000 000"
"372","scared",-1.83,-1.63,-0.52," 10 100010000 000"
"373","scheming",-0.74,0.42,0.22," 10 010000000 000"
"374","scornful",-1.63,-0.43,-0.33," 10 010000000 000"
"375","secretive",0.23,0.09,0.31," 10 010000000 000"
"376","secure",1.93,1.97,0.68," 10 010100000 000"
"377","self_assured",1.81,1.3,0.42," 10 010000000 000"
"378","self_centered",-1.7,-0.63,0.78," 10 010000000 000"
"379","self_conscious",-0.37,-0.27,0.68," 10 110000000 000"
"380","self_disciplined",2,2.08,-0.64," 10 010000000 000"
"381","self_pitying",-1.95,-1.77,-0.43," 10 100000000 000"
"382","self_righteous",-0.36,0.26,0.2," 10 010000000 000"
"383","selfish",-1.75,-0.4,0.36," 10 010000000 000"
"384","sensuous",1.72,1.06,1.05," 10 010000000 000"
"385","sentimental",1.33,0.58,-0.36," 10 110000000 000"
"386","serene",1.56,0.97,-0.29," 10 100000000 000"
"387","serious",0.99,0.66,-0.09," 10 010000000 000"
"388","sexy",2.31,1.56,1.69," 10 000100000 000"
"389","shaken",-1.26,-1.37,-0.18," 10 100000000 000"
"390","shallow",-2.05,-1.41,0.13," 10 010000000 000"
"391","shocked",-0.19,-0.27,0.26," 10 100000000 000"
"392","shook_up",-1.1,-0.74,-0.33," 10 100000000 000"
"393","showy",-0.38,0.27,0.85," 10 000100000 000"
"394","shrewd",-0.01,0.19,-0.48," 10 010000000 000"
"395","shy",-0.4,-1.14,-0.23," 10 010000000 000"
"396","sick_at_heart",-2.2,-1.42,-0.8," 10 100000000 000"
"397","sickened",-1.75,-1.29,-0.94," 10 100000000 000"
"398","silly",0.76,-0.58,1.07," 10 000100000 000"
"399","sincere",2.21,1.34,0.55," 10 010000000 000"
"400","single",0.43,0.32,0.87," 10 001000000 000"
"401","skeptical",0.23,-0.06,0.07," 10 010000000 000"
"402","sloppy",-1.41,-0.77,0.44," 10 010000000 000"
"403","sluggish",-0.87,-1.12,-1.21," 10 000100000 000"
"404","sly",0.26,0.95,0.44," 10 010000000 000"
"405","smug",-0.71,-0.25,0.39," 10 110000000 000"
"406","snobbish",-1.38,-0.53,-0.26," 10 010000000 000"
"407","snowed",-0.25,-0.04,-0.19," 10 000100000 000"
"408","sociable",1.74,1.07,0.62," 10 010100000 000"
"409","soft_spoken",0.5,0.18,-0.12," 10 010000000 000"
"410","solemn",0.3,0.2,-0.41," 10 010000000 000"
"411","sophisticated",1.68,1.29,0.1," 10 010000000 000"
"412","sorrowful",-1.51,-0.92,-0.9," 10 100000000 000"
"413","sorry",-1.1,-1.01,-0.37," 10 100000000 000"
"414","spacey",-0.55,-0.89,-0.17," 10 000100000 000"
"415","spiteful",-1.59,-0.8,-0.08," 10 110000000 000"
"416","spoiled",-0.96,-0.12,0.36," 10 000100000 000"
"417","squeamish",-1,-1.2,0.52," 10 010000000 000"
"418","stable",1.31,0.88,-0.06," 10 000100000 000"
"419","stingy",-0.89,-0.43,-0.24," 10 010000000 000"
"420","stoned",0.32,-0.53,1.04," 10 000100000 000"
"421","strange",0.15,-0.5,0.28," 10 000100000 000"
"422","strict",-0.25,0.52,-0.6," 10 010000000 000"
"423","strong",1.98,1.88,1.26," 10 000100000 000"
"424","stubborn",-1.22,0.04,-0.21," 10 010000000 000"
"425","studious",2.03,1.25,0.6," 10 010000000 000"
"426","stupid",-1.87,-1.1,0.01," 10 010000000 000"
"427","suave",1.57,1.3,1.47," 10 000100000 000"
"428","subdued",-0.44,-0.79,-0.48," 10 010000000 000"
"429","submissive",-0.51,-1.08,-0.05," 10 010000000 000"
"430","successful",2.48,1.75,0.87," 10 000100000 000"
"431","suicidal",-2.64,-1.72,0," 10 010000000 000"
"432","superstitious",-0.22,-0.64,-0.24," 10 010000000 000"
"433","surprised",1.18,0.44,0.95," 10 000100000 000"
"434","suspicious",-0.31,0.02,0," 10 010000000 000"
"435","sympathetic",1.69,0.52,-0.08," 10 010000000 000"
"436","tactful",1.38,1,0.36," 10 010000000 000"
"437","tactless",-1.28,-1.06,0.42," 10 010000000 000"
"438","talented",1.84,1.7,0.98," 10 000100000 000"
"439","talkative",0.87,0.39,1.18," 10 010100000 000"
"440","temperamental",-1.11,-0.37,0.25," 10 010000000 000"
"441","tense",-1.27,-0.52,0.17," 10 100000000 000"
"442","terrified",-2.05,-1.06,-0.56," 10 100000000 000"
"443","thoughtful",2.02,1.46,0.25," 10 010000000 000"
"444","thoughtless",-1.44,-0.6,0.09," 10 010000000 000"
"445","thrilled",1.68,1.63,1.8," 10 100010000 000"
"446","timid",-0.89,-1.04,-0.28," 10 010000000 000"
"447","tired",-1.07,-1.36,-1.54," 10 000100000 000"
"448","tormented",-2.28,-1.31,-0.21," 10 100000000 000"
"449","touched",1.95,0.93,1.09," 10 100000000 000"
"450","touchy",-0.25,-0.63,0.22," 10 010000000 000"
"451","tough",0.46,1.48,1.13," 10 010000000 000"
"452","troubled",-1.7,-0.62,-0.03," 10 100000000 000"
"453","trusting",1.49,0.85,0.16," 10 010000000 000"
"454","ugly",-1.62,-0.95,-0.47," 10 000100000 000"
"455","unambitious",-1.84,-1.2,-0.82," 10 010000000 000"
"456","unattractive",-1.4,-0.96,-0.71," 10 000100000 000"
