"","term","E","P","A","instcodes"
"238","quiet",1.36,-0.885,-3.145," 10 000100000 000"
"239","rebellious",0.005,2.15,2.685," 10 010000000 000"
"240","reclusive",0.035,0.14,-2.575," 10 010000000 000"
"241","relaxed",3.625,0.35,-2.62," 10 100100000 000"
"242","relentless",-3.355,0.885,0.49," 10 010000000 000"
"243","reliable",3.365,2.065,-0.835," 10 010000000 000"
"244","relieved",3.175,0.7,-0.015," 10 100000000 000"
"245","remorseful",-0.1,-1.02,-1.605," 10 100000000 000"
"246","reserved",0.945,-1.075,-2.07," 10 010000000 000"
"247","resourceful",2.95,1.38,1.895," 10 010000000 000"
"248","responsible",2.095,2.605,0.05," 10 010000000 000"
"249","rich",1.71,1.85,0.135," 10 001000000 000"
"250","rigid",-1.81,-0.63,-2.12," 10 010000000 000"
"251","roused",1.595,-0.075,-1.125," 10 100000000 000"
"252","rude",-2.585,1.5,1.8," 10 010000000 000"
"253","russian",-0.28,1.615,0.575," 10 001000000 000"
"254","ruthless",-3.52,1.855,1.45," 10 010000000 000"
"255","sad",-1.54,-0.83,-2.525," 10 100000000 000"
"256","sadistic",-3.59,0.97,0.49," 10 010000000 000"
"257","sage",2.82,2.01,-0.29," 10 010000000 000"
"258","sarcastic",-0.345,0.795,0.875," 10 010000000 000"
"259","satisfied",3.145,0.76,-1.725," 10 100000000 000"
"260","scared",-2.01,-0.57,1.84," 10 100010000 000"
"261","scheming",-3.445,-0.045,0.15," 10 010000000 000"
"262","scornful",-2.08,0.295,1.16," 10 010000000 000"
"263","self_confident",2.555,2.74,0.475," 10 010000000 000"
"264","self_conscious",2.395,2.865,1.405," 10 110000000 000"
"265","self_doubting",-2.195,-2.585,-1.855," 10 010100000 000"
"266","sensitive",-0.875,-2.185,-1.055," 10 010000000 000"
"267","sentimental",0.695,-0.945,-1.745," 10 110000000 000"
"268","serious",1.365,1.51,-1.595," 10 010000000 000"
"269","shocked",-2.075,0.77,-0.76," 10 100000000 000"
"270","shy",-0.125,-2.625,-2.595," 10 010000000 000"
"271","sickened",-3.255,1.12,0.82," 10 100000000 000"
"272","simpleminded",-1.12,-1.17,-1.335," 10 010000000 000"
"273","sloppy",-1.505,-2.545,-2.315," 10 010000000 000"
"274","smug",-2.52,-0.565,-0.065," 10 110000000 000"
"275","sniveling",-2.095,-2.43,-1.125," 10 110100000 000"
"276","snooty",-3.165,-0.205,0.825," 10 010000000 000"
"277","social",2.88,1.465,-0.15," 10 010000000 000"
"278","softhearted",1.33,-1.15,-1.66," 10 010000000 000"
"279","solitary",-1.065,-0.7,-1.82," 10 000100000 000"
"280","sorrowful",-1.435,-1.26,-1.75," 10 100000000 000"
"281","spirited",1.62,2.28,3.205," 10 110000000 000"
"282","spiteful",-3.16,0.61,1.335," 10 110000000 000"
"283","stable",2.625,2.41,-1.02," 10 010100000 000"
"284","steadfast",2.425,0.68,-1.68," 10 010000000 000"
"285","stingy",-2.855,-0.6,-0.575," 10 010000000 000"
"286","stonehearted",-3.015,1.12,0.105," 10 010000000 000"
"287","stony_hearted",-3.01,0.005,-1.585," 10 010000000 000"
"288","strict",-1.175,2.075,0.515," 10 010000000 000"
"289","strong",2.31,3.03,1.315," 10 000100000 000"
"290","stubborn",-1.81,0.92,0.275," 10 010000000 000"
"291","stunned",-1.85,0.495,0.475," 10 000000000 000"
"292","stupid",-2.41,-1.045,-1.455," 10 010000000 000"
"293","submissive",-2.49,-2.765,-1.855," 10 010000000 000"
"294","suggestible",-1.675,-1.935,-1.065," 10 010000000 000"
"295","surprised",1.555,0.63,2.08," 10 000100000 000"
"296","taciturn",0.26,-0.56,-2.655," 10 010000000 000"
"297","tactful",2.85,0.615,-1.485," 10 010000000 000"
"298","talkative",1.355,1.06,2.295," 10 010100000 000"
"299","thoughtless",-1.26,-1.165,-1.145," 10 010000000 000"
"300","tightlipped",-1.39,-1.275,-2.585," 10 010000000 000"
"301","timid",-0.415,-2.29,-1.69," 10 010000000 000"
"302","tolerant",2.86,1.88,-0.78," 10 010100000 000"
"303","touched",1.955,-0.625,-1.2," 10 100000000 000"
"304","trustworthy",2.85,1.52,-1.235," 10 010000000 000"
"305","turkish",-0.265,0.035,0.94," 10 001000000 000"
"306","unadventurous",-2.2,-1.595,-2.63," 10 010000000 000"
"307","uncertain",-1.615,-2.155,-1.45," 10 010000000 000"
"308","understanding",3.28,1.095,-1.805," 10 010000000 000"
"309","uneasy",-2.355,-0.52,-1.08," 10 100000000 000"
"310","uneducated",-2.52,-1.15,-1.32," 10 001000000 000"
"311","unfair",-3.325,-0.03,0.69," 10 010000000 000"
"312","unforgiving",-2.675,-0.68,-0.79," 10 010000000 000"
"313","ungrateful",-3.165,-0.485,-0.46," 10 010000000 000"
"314","unhappy",-2.605,-1.2,-2.025," 10 100010000 000"
"315","unimaginative",-2.265,-1.2,-2.285," 10 010000000 000"
"316","unkind",-2.85,0.655,1.155," 10 010000000 000"
"317","unpopular",-3.025,-0.615,-1.135," 10 000100000 000"
"318","unreliable",-3.235,-0.725,-0.16," 10 010000000 000"
"319","unrestrained",3.52,2.755,1.07," 10 001100000 000"
"320","unsociable",-1.94,-0.61,-1.425," 10 010000000 000"
"321","untidy",-0.955,-0.485,0.39," 10 010100000 000"
"322","vain",-1.325,-0.33,0.535," 10 010000000 000"
"323","vengeful",-3.425,0.965,1.835," 10 010000000 000"
"324","vigorous",1.04,2.46,2.56," 10 010000000 000"
"325","violent",-3.725,2.385,2.79," 10 010000000 000"
"326","virtuous",2.16,0.635,-0.765," 10 010000000 000"
"327","warmhearted",3.565,1.85,-1.015," 10 010000000 000"
"328","well_balenced",3.4,1.73,-2.34," 10 010000000 000"
"329","wild",0.95,2.35,3.32," 10 010000000 000"
"330","wise",3.425,2.345,-2.36," 10 010000000 000"
"331","withdrawn",-0.06,-1.64,-2.935," 10 010000000 000"
"332","witty",3.37,1.56,0.81," 10 010000000 000"
"333","young",2.51,0.44,2.695," 10 001000000 000"
