"","term","E","P","A","instcodes"
"379","self_conscious",-0.805,-0.835,0.54," 10 110000000 000"
"380","self_disciplined",2.19,2.045,-0.16," 10 010000000 000"
"381","self_pitying",-2.035,-1.82,-0.735," 10 100000000 000"
"382","self_righteous",-0.74,0.345,0.285," 10 010000000 000"
"383","selfish",-2.12,-0.28,0.46," 10 010000000 000"
"384","sensuous",1.815,1.395,1.005," 10 010000000 000"
"385","sentimental",1.36,0.56,-0.465," 10 110000000 000"
"386","serene",1.75,0.76,-0.565," 10 100000000 000"
"387","serious",0.83,0.65,-0.395," 10 010000000 000"
"388","sexy",2.115,1.91,1.895," 10 000100000 000"
"389","shaken",-1.565,-1.245,0.085," 10 100000000 000"
"390","shallow",-2.265,-1.095,-0.04," 10 010000000 000"
"391","shocked",-0.3,0.04,0.4," 10 100000000 000"
"392","shook_up",-1.595,-0.955,0.03," 10 100000000 000"
"393","showy",-0.78,0.37,1.16," 10 000100000 000"
"394","shrewd",-0.735,0.075,-0.51," 10 010000000 000"
"395","shy",-0.445,-1.265,-0.715," 10 010000000 000"
"396","sick_at_heart",-2.21,-1.255,-0.845," 10 100000000 000"
"397","sickened",-1.95,-1.215,-0.56," 10 100000000 000"
"398","silly",0.88,-0.545,1.375," 10 000100000 000"
"399","sincere",2.42,1.505,0.48," 10 010000000 000"
"400","single",0.735,0.595,1.035," 10 001000000 000"
"401","skeptical",0.015,-0.11,-0.07," 10 010000000 000"
"402","sloppy",-1.455,-0.84,0.34," 10 010000000 000"
"403","sluggish",-1.075,-1.36,-1.515," 10 000100000 000"
"404","sly",-0.535,0.765,0.27," 10 010000000 000"
"405","smug",-0.995,-0.165,-0.04," 10 110000000 000"
"406","snobbish",-1.84,-0.085,-0.035," 10 010000000 000"
"407","snowed",-0.955,-0.61,-0.21," 10 000100000 000"
"408","sociable",2.035,1.43,1.115," 10 010100000 000"
"409","soft_spoken",0.605,-0.14,-0.705," 10 010000000 000"
"410","solemn",0.18,-0.13,-0.905," 10 010000000 000"
"411","sophisticated",1.855,1.495,0.03," 10 010000000 000"
"412","sorrowful",-1.785,-1.085,-1.09," 10 100000000 000"
"413","sorry",-1.095,-0.72,-0.445," 10 100000000 000"
"414","spacey",-0.865,-1.28,0.00499999999999999," 10 000100000 000"
"415","spiteful",-2.005,-0.665,0.085," 10 110000000 000"
"416","spoiled",-1.165,-0.08,0.8," 10 000100000 000"
"417","squeamish",-1.135,-1.375,0.405," 10 010000000 000"
"418","stable",1.815,1.215,-0.07," 10 000100000 000"
"419","stingy",-1.35,-0.775,-0.34," 10 010000000 000"
"420","stoned",-0.165,-0.755,0.84," 10 000100000 000"
"421","strange",-0.2,-0.72,0.115," 10 000100000 000"
"422","strict",-0.585,0.985,-0.64," 10 010000000 000"
"423","strong",2.09,2.15,1.46," 10 000100000 000"
"424","stubborn",-1.165,0.045,-0.235," 10 010000000 000"
"425","studious",1.995,1.425,0.33," 10 010000000 000"
"426","stupid",-2.155,-1.78,-0.33," 10 010000000 000"
"427","suave",1.095,1.08,1.145," 10 000100000 000"
"428","subdued",-0.405,-0.875,-0.895," 10 010000000 000"
