"","term","E","P","A","instcodes"
"207","morgue",-1.3,0.26,-1.81," 10 001001000 000"
"208","mortuary",-1.37,-0.14,-2.23," 10 010000100 000"
"209","motel",0.93,-0.03,0.3," 10 010000010 100"
"210","movie",1.46,0.69,0.95," 11 010000000 100"
"211","museum",1.96,0.96,-1.42," 10 100010000 100"
"212","music_lesson",1.12,0.26,-0.17," 01 010010000 000"
"213","new_year's_eve",1.84,1.21,2.28," 01 100000000 000"
"214","news_stand",1.14,0.26,1.08," 10 010000000 000"
"215","nightclub",1.38,0.67,1.66," 10 010000001 000"
"216","nursery_school",1.48,-0.21,2.29," 10 000010000 001"
"217","nursing_home",-0.11,-0.07,-2.33," 10 010001000 101"
"218","office",0.83,1.09,0.12," 10 011011100 100"
"219","opera",0.86,0.53,0.12," 11 010010000 000"
"220","orgy",-0.28,0.96,1.81," 01 000000001 001"
"221","outdoors",2.63,2.36,-0.08," 10 100000000 100"
"222","packing_plant",-0.08,0.36,1," 10 010000000 000"
"223","paddywagon",-0.96,1.2,0.39," 10 001000000 001"
"224","palace",1.39,1.73,-0.57," 10 000100010 000"
"225","pantry",1.33,-0.55,-0.91," 10 000000010 100"
"226","parade",1.45,0.51,2.01," 11 100100000 000"
"227","park",2.04,0.25,-0.79," 10 100000000 100"
"228","parking_lot",0.1,-0.31,0.58," 10 100000000 100"
"229","parlor",0.75,-0.39,-0.94," 10 000000010 100"
"230","party",2.07,0.74,2.27," 01 100000001 000"
"231","patio",1.77,-0.5,-0.57," 10 000000010 100"
"232","pawnshop",-0.33,-0.28,-0.53," 10 010000000 000"
"233","penitentiary",-1.53,1.97,-0.29," 10 001000000 100"
"234","penthouse",1.03,1.53,0.86," 10 000000010 100"
"235","pep_rally",1.01,1.39,2.74," 01 100010000 000"
"236","pet_store",1.32,0.07,0.94," 10 010000000 000"
"237","pilgrimage",1.2,0.37,-0.83," 01 000000100 000"
"238","planetarium",1.49,1.19,-0.53," 10 000010000 000"
"239","playground",1.82,0.5,2.64," 10 100000000 001"
"240","police_station",0.35,1.81,0.33," 10 001000000 000"
"241","pool_hall",-0.33,-0.26,1.04," 10 010000000 000"
"242","poorhouse",-1.58,-1.43,-1.13," 10 100000000 100"
"243","porch",1.43,0.05,-1.38," 10 000000010 100"
"244","post_office",1.06,0.65,-0.8," 10 100000000 000"
"245","prayer",2.16,1.94,-0.75," 01 000000100 100"
"246","prayer_meeting",1.26,0.92,-0.98," 01 000000100 000"
"247","press_conference",0.72,1.4,0.71," 01 011100000 000"
"248","prison",-1.33,1.73,-0.33," 10 001000000 100"
"249","psychiatrist's_office",0.1,0.84,-0.57," 10 000001000 000"
"250","quiz",-0.8,0.59,-0.34," 01 000010000 000"
"251","rebellion",0.02,2.07,2.48," 01 000100000 000"
"252","reception",1.19,0.37,0.83," 01 010010100 000"
"253","red_light_district",-0.95,0.61,1.89," 10 010000001 100"
"254","refinery",0.02,1.58,0.77," 10 010000000 000"
"255","reformatory",-0.99,0.65,1.07," 10 001000000 000"
"256","refreshment_stand",1.48,0.2,1.28," 10 010000000 000"
"257","religious_fellowship_service",0.79,0.75,-0.29," 01 000000100 000"
"258","repair_shop",1.12,0.53,0.22," 10 010000000 100"
"259","resort",1.81,0.9,0.76," 10 010000000 000"
"260","restaurant",1.25,0.32,0.28," 10 010000000 000"
"261","restroom",0.85,0.14,-0.03," 10 100000000 101"
"262","revolution",-0.25,2.53,2.24," 01 000100000 000"
"263","riot",-1.71,2.16,2.65," 01 101100000 001"
"264","room",0.7,-0.04,-0.26," 10 100000000 100"
"265","rummage_sale",0.41,-0.45,0.41," 01 010000000 000"
"266","sabbath",2.05,1.08,-1.03," 01 000000100 000"
"267","saloon",-0.11,0.27,1.67," 10 010000000 000"
"268","sanctuary",1.92,1.27,-1.41," 10 100000100 100"
"269","sauna",1.97,0.4,-0.9," 10 010000000 100"
"270","savings_bank",1.42,1.3,-0.66," 10 010000000 000"
"271","school_principal's_office",-0.08,1.75,-0.55," 10 000010000 000"
"272","seminar",0.95,0.76,0.53," 01 000010000 000"
"273","sermon",0.66,0.96,-0.37," 01 000000100 000"
"274","sex_shop",-0.83,-0.35,1.23," 10 010000001 100"
"275","shanty",-1.16,-1.35,-1.28," 10 100000000 100"
"276","ship",1.26,2.07,0.43," 10 010000000 000"
"277","shipyard",0.67,1.64,0.73," 10 010000000 000"
"278","shop",1.15,0.04,-0.25," 10 010000000 000"
"279","shopping_center",0.89,0.67,1.11," 10 010000000 100"
"280","shrine",1.14,1.16,-1.49," 10 000000100 000"
"281","sidewalk",0.65,-0.16,0.47," 10 100000000 100"
"282","siesta",1.38,-0.67,-1.37," 01 100000000 100"
"283","sightseeing_trip",1.58,0.44,0.32," 01 100000000 000"
"284","sit_in",0.23,0.2,0.58," 01 000100000 000"
"285","ski_lodge",1.64,0.26,0.87," 10 010000000 000"
"286","skid_row",-1.86,-1,-0.93," 10 100000000 100"
"287","slaughterhouse",-0.93,0.83,1.26," 10 010000000 000"
"288","slum",-2.36,-0.67,0.48," 10 100000000 100"
"289","soda_fountain",1.42,-0.18,0.5," 10 010000000 000"
"290","sorority_house",0.17,0.03,1.53," 10 000010000 000"
"291","soup_kitchen",0.04,-0.52,0.18," 10 100000000 000"
"292","spa",1.21,0.26,0," 10 010000000 000"
"293","speedway",0.23,1.5,2.53," 10 010000000 000"
"294","squad_car",0.48,1.66,1.79," 10 001000000 001"
"295","stable",1.05,0.18,0.01," 10 010000000 100"
"296","stage",1.25,1.35,0.67," 10 000010000 000"
"297","station_wagon",0.46,1.48,0.13," 10 100000000 100"
"298","steelyard",-0.02,1.36,1.64," 10 010000000 000"
"299","stereo_store",1.14,0.05,1.33," 10 010000000 000"
"300","stockroom",-0.05,0.19,-0.63," 10 010000000 100"
"301","stockyard",-0.28,0.47,0.54," 10 010000000 000"
"302","store",1.1,0.39,0.17," 10 010000000 000"
"303","street",0.78,0.28,0.42," 10 100000000 100"
"304","street_fair",1.31,0.39,1.74," 11 110000000 000"
"305","studio",0.63,0.12,0.81," 10 010010000 100"
"306","study",1,0.73,-1.67," 10 000000010 100"
"307","suburb",0.89,0.29,0.14," 10 100000000 100"
"308","subway",0.28,0.94,1.89," 10 100000000 100"
"309","sunday_school",1.44,0.35,0.5," 11 100000100 000"
"310","supermarket",1.15,0.22,1.05," 10 010000000 000"
"311","sweatshop",-1.1,0.44,0.49," 10 010000000 000"
"312","swimming_hole",1.47,0.21,1.25," 10 100000000 000"
"313","tavern",1.41,0.28,1.61," 10 010000000 000"
"314","taxi",0.27,0.29,1.19," 10 010000000 000"
"315","television_studio",0.56,1.43,1.34," 10 010100000 000"
"316","tenement",-1.06,-0.99,-0.7," 10 000000010 100"
"317","tennis_court",1.51,0.43,2.03," 10 100000000 000"
"318","test",-0.44,1.54,0.24," 01 000011000 000"
"319","textile_mill",-0.36,1.08,0.85," 10 010000000 000"
"320","thanksgiving_day",2.23,1.13,-0.84," 01 100000010 000"
"321","theater",1.48,0.58,0.72," 10 010010000 000"
"322","topless_bar",0.35,0.26,2.15," 10 010000001 000"
"323","town_hall",0.73,1.44,-0.64," 10 001100000 000"
"324","town_meeting",0.94,0.42,-0.12," 01 000100000 010"
"325","trade_school",1.01,0.46,0.64," 10 010010000 000"
"326","trail",1.44,0.51,-0.32," 10 100000000 100"
"327","train",0.93,2.26,1.26," 10 110000000 100"
"328","turkey_shoot",-0.02,0.33,1.09," 01 100000000 000"
"329","university",1.73,2.19,1," 10 000010000 000"
"330","used_car_lot",-0.25,-0.41,0.07," 10 010000000 000"
"331","vacation",2.21,1.51,0.55," 01 100000000 100"
"332","village",1.19,-0.35,-0.67," 10 100000000 000"
"333","waiting_room",-0.36,-0.51,-0.82," 10 001001000 100"
"334","wall_street",0.52,2.9,1.55," 10 110000000 000"
"335","warehouse",0.38,0.32,-0.81," 10 010000000 000"
"336","waterbed",1.28,0.54,1.2," 10 000000001 101"
"337","wedding",1.9,1.59,0.39," 01 000000111 000"
"338","welfare_office",-0.34,0.25,0.24," 10 001000000 000"
"339","wharf",0.39,0.29,-0.04," 10 010000000 100"
"340","white_house",1.25,2.42,-0.23," 10 000100000 000"
"341","whorehouse",-1.18,0.05,1.71," 10 010000001 001"
"342","wilderness",2.18,2.15,-1.57," 10 100000000 100"
"343","worship_service",1.44,0.9,-0.95," 01 000000100 000"
"344","yacht",1.35,1.91,0.52," 10 100000000 100"
"345","zoo",1.55,0.71,0.61," 10 100000000 000"
