"","term","E","P","A","instcodes"
"330","schoolmate",1.31,0.32,1.2," 11 000010000 000"
"331","schoolteacher",-0.42,0.59,-0.6," 11 000010000 000"
"332","scoutmaster",0.94,1.55,0.5," 10 100000000 000"
"333","screwball",-0.64,0.12,2.36," 11 100000000 000"
"334","scrooge",-3.1,-0.39,0.14," 11 110000000 000"
"335","secretary",0.57,-1.04,0.2," 11 011100000 000"
"336","servant",0.81,-1.07,-1.71," 11 010000000 000"
"337","sheriff",0.46,2.2,1.06," 11 001000000 001"
"338","shoe_repairman",1.22,0.42,-0.54," 11 010000000 000"
"339","shoplifter",-2.14,-0.8,0.34," 11 011000000 000"
"340","shyster",-2.08,1.18,0.89," 11 001000000 000"
"341","sibling",1.91,0.15,0.99," 11 000000010 000"
"342","simpleton",-1.35,-1.26,-0.98," 11 100000000 000"
"343","sinner",-0.95,-0.96,-0.16," 11 000000100 000"
"344","sissy",-1.35,-2.33,-1.58," 11 100000000 000"
"345","sister",1.87,-0.45,1.44," 01 000000010 000"
"346","sister_in_law",0.83,-0.09,0.25," 01 000000010 000"
"347","skeptic",-0.87,-0.59,-0.63," 11 100110100 000"
"348","skilled_worker",0.89,0.76,-0.19," 11 010000000 000"
"349","slave",-0.96,-0.05,-0.61," 11 010100001 101"
"350","slave_driver",-3.91,2.42,2.5," 11 010100000 001"
"351","slut",-1.35,0.21,1.41," 01 000000001 001"
"352","smart_aleck",-1.74,-0.41,1.06," 11 100000000 000"
"353","snob",-2.35,-0.29,0.17," 11 100000000 000"
"354","social_worker",1.26,0.51,0.02," 11 001001000 000"
"355","son",1.54,1.02,1.55," 10 000000010 000"
"356","son_in_law",0.71,0.38,-0.02," 10 000000010 000"
"357","sophomore",0.23,-0.12,0.74," 11 000010000 000"
"358","sorehead",-2.56,-0.31,1.03," 11 100000000 000"
"359","specialist",1.19,0.47,-0.97," 11 011011000 000"
"360","spendthrift",-1.18,0.27,2.17," 11 100000000 000"
"361","spinster",-0.11,-1.41,-1.39," 01 000000010 000"
"362","sponger",-2.56,0.09,0.98," 11 100000000 000"
"363","spouse",1.64,1.24,0.71," 11 000000011 000"
"364","spy",-1.59,0.49,-0.43," 11 000100000 000"
"365","staff_worker",-0.53,-0.49,-1.33," 11 001000000 000"
"366","star",0.69,1.04,1.77," 11 010010000 000"
"367","starlet",0.41,-1.3,1.68," 01 010000000 000"
"368","statistician",-0.06,-0.56,-1.52," 11 010010000 000"
"369","stenographer",0.27,-1.45,0.32," 11 011000000 000"
"370","stepbrother",0.24,0.5,0.44," 10 000000010 000"
"371","stepfather",-0.76,1.27,-0.05," 10 000000010 000"
"372","stepmother",-0.66,0.65,0.62," 01 000000010 000"
"373","stepsister",0.02,-0.28,0.57," 01 000000010 000"
"374","stepson",-0.01,0.33,0.43," 10 000000010 000"
"375","stewardess",2.1,-0.9,-0.19," 11 010000000 001"
"376","stockholder",0.06,0.86,1.44," 11 010000000 000"
"377","storyteller",2.78,0.23,-1.04," 11 100000000 000"
"378","stranger",0.27,0.27,-0.32," 11 100000000 000"
"379","streetwalker",-0.89,-0.94,1.37," 01 011000001 001"
"380","stripper",-0.39,0.11,1.74," 01 010000001 000"
"381","student",2.17,0.19,0.7," 11 000010000 000"
"382","subordinate",-0.57,-2.31,-1.4," 11 011111100 000"
"383","superior",-1.68,2.07,0.5," 11 011111100 000"
"384","superstar",0.25,1.7,2.23," 11 010000000 000"
"385","supervisor",-0.82,1.73,0.04," 11 011111100 000"
"386","surgeon",0.76,0.97,-1.38," 11 000001000 001"
"387","suspect",-1.61,0.19,0.38," 11 001000000 000"
"388","sweetheart",3.55,0.79,0.78," 11 100000001 000"
"389","swinger",1.5,0.72,2.01," 11 000000001 001"
"390","tailor",1.11,-1.29,-0.67," 11 010000000 000"
"391","taxi_driver",0.71,0.73,0.6," 11 010000000 000"
"392","teacher",-0.12,0.45,-0.23," 11 000010000 000"
"393","teammate",2.27,1.37,0.7," 11 011111000 001"
"394","technician",0.36,0.42,-0.48," 11 010001000 000"
"395","teetotaler",0.22,0.05,-1.67," 11 100000000 000"
"396","temporary_worker",0.69,-0.42,0.23," 11 010000000 000"
"397","tenant",0.64,-0.12,0.11," 11 010000000 000"
"398","textile_worker",0.43,-0.17,0.7," 11 010000000 000"
"399","thief",-2.51,0.43,-0.06," 11 011000000 000"
"400","thug",-3.33,2.5,2.76," 11 101100000 001"
"401","topless_dancer",-0.5,-0.54,1.99," 01 010000001 000"
"402","tough",-1.64,2.35,2.1," 10 100000000 100"
"403","trainee",1.01,-0.76,0.3," 11 011111100 000"
"404","traitor",-3.27,-0.77,-0.27," 11 101100000 000"
"405","troublemaker",-2.37,1.7,2.43," 11 100000000 000"
"406","truant",-0.04,0.64,1.2," 11 000010000 000"
"407","truck_driver",0,2.25,1.12," 11 010000000 000"
"408","tutor",1.04,0.49,-1.27," 11 000010000 000"
"409","tv_repairman",0.63,0.64,-0.7," 11 010000000 000"
"410","typist",1.05,-1.26,0.31," 11 011011000 000"
"411","uncle",1.85,1.57,-0.05," 10 000000010 000"
"412","underdog",-1.19,-2.04,-1.5," 11 100000000 000"
"413","undertaker",-1.13,0.79,-2.02," 11 010000000 000"
"414","urchin",-0.57,0.34,1.97," 11 100000010 000"
"415","vagrant",-0.72,-0.14,-0.78," 11 110000000 000"
"416","vamp",-0.45,1.14,1.69," 01 000000001 000"
"417","vampire",-2.53,0.93,0.69," 11 100000001 001"
"418","vandal",-3.09,2.46,2.45," 11 011000000 000"
"419","veterinarian",0.45,1.28,-0.02," 11 010001000 000"
"420","victim",-1.18,-2.64,-0.88," 11 101000001 000"
"421","vigilante",-0.25,1.52,1.35," 11 001000000 001"
"422","virgin",0.92,-1.33,-0.74," 01 000000001 000"
"423","visitor",1.66,0.57,0.38," 11 100000000 000"
"424","wage_earner",0.56,-0.27,-0.26," 11 010000000 000"
"425","waiter",0.97,0.19,1.42," 11 010000000 000"
"426","waitress",0.93,-0.39,1.65," 01 010000000 000"
"427","watchman",-2.42,1.91,0.16," 10 011000000 000"
"428","weakling",-0.8,-2.53,-1.46," 11 100000000 000"
"429","weirdo",1.1,0.53,2.4," 11 100000000 000"
"430","welder",-0.1,1.81,0.63," 11 010000000 000"
"431","whore",-1.2,0.1,1.3," 01 011000001 001"
"432","widow",0.46,-0.91,-1.16," 01 000000010 000"
"433","widower",-0.23,-0.84,-1.67," 10 000000010 000"
"434","wife",0.98,0.19,0.14," 01 000000011 001"
"435","winner",1.49,1.92,2.4," 11 100100000 000"
"436","witch",-0.76,0.58,1.82," 01 100000000 000"
"437","witness",0.42,0.16,-0.27," 11 001000000 000"
"438","woman",1.66,0.19,0.45," 01 100000001 000"
"439","workman",0.4,1.69,0.87," 10 010000000 000"
"440","wrongdoer",-2.36,0.39,0.13," 11 100000000 000"
"441","yokel",-1.49,2.2,1.37," 11 100000000 000"
"442","youngster",1.07,0.4,1.84," 11 100000010 000"
"443","youth",1.31,0.37,1.81," 11 100000010 000"
"444","zombie",-3.74,1.97,1.15," 11 100000000 000"
