"physician",1.57,1.68,-0.46," 11 000001000 001"
"pickpocket",-2.01,-0.14,0.82," 11 001000000 000"
"pickup",-0.85,-0.43,1.02," 11 000000001 000"
"pimp",-2.2,1.24,1.6," 10 011000001 000"
"pinhead",-0.86,-1.04,0.2," 11 100000000 000"
"pipsqueak",-0.76,-1.52,0.32," 11 100000000 000"
"plainclothesman",0.88,0.59,0.27," 11 001000000 000"
"playboy",-0.48,0.42,2.25," 10 100000001 000"
"playmate",2.08,0.26,1.62," 11 100000000 000"
"plumber",0.81,0.2,-0.39," 11 010000000 000"
"policeman",0.95,1.44,0.69," 10 001000000 001"
